cellType 	 gene 	 date 	 timePt 	 dataNum 	 objNum 	volume 	 area 	 totalGAPDH 	 cytoGAPDH 	 nucGAPDH 	nucArea 	 nucIntensityTotal 	 nucIntensityAvg 	numCyclin 	 totalRNA 	 cytoRNA 	 nucRNA 	numTxnSites 	 avgIntron 	 avgExon 	 numRnaPerTxnSiteAvgExon 
CRL2097_ActD	MYC	121205	4	4	1	3104.257444	3564.781250	2670	2623	47	294.515625	9685807.000000	513.863176	4	4	3	1	0	0.000000	0.000000	0.000000
CRL2097_ActD	MYC	121205	4	5	1	4254.586371	5042.375000	4529	4423	106	249.218750	8012130.000000	502.327900	5	1	1	0	0	0.000000	0.000000	0.000000
CRL2097_ActD	MYC	121205	4	6	1	4212.139833	6157.468750	5163	4969	194	335.156250	16252143.000000	757.675664	6	5	3	2	1	588.923912	380.776342	0.391458
CRL2097_ActD	MYC	121205	4	7	1	4007.210049	4512.859375	2994	2937	57	305.890625	8282203.000000	423.057823	1	3	3	0	0	0.000000	0.000000	0.000000
CRL2097_ActD	MYC	121205	4	8	1	5647.154621	5675.734375	5289	5188	101	375.156250	16748753.000000	697.574052	5	4	3	1	0	0.000000	0.000000	0.000000
CRL2097_ActD	MYC	121205	4	9	1	3914.761372	3414.656250	4299	4136	163	297.515625	15523483.000000	815.266162	106	5	3	2	0	0.000000	0.000000	0.000000
CRL2097_ActD	MYC	121205	4	10	1	2464.646366	1587.546875	2659	2600	59	237.796875	8752113.000000	575.078060	53	4	2	2	0	0.000000	0.000000	0.000000
CRL2097_ActD	MYC	121205	4	11	1	4196.600704	5181.640625	3917	3907	10	76.531250	2605718.000000	531.996325	2	1	1	0	0	0.000000	0.000000	0.000000
CRL2097_ActD	MYC	121205	4	12	1	3272.017156	2727.312500	3160	3075	85	236.718750	7439271.000000	491.040990	6	1	0	1	0	0.000000	0.000000	0.000000
CRL2097_ActD	MYC	121205	4	13	1	4247.521591	3693.937500	4425	4259	166	214.078125	7895208.000000	576.250493	8	5	4	1	1	579.132463	317.000747	0.608627
CRL2097_ActD	MYC	121205	4	14	1	2497.254088	2201.093750	2379	2331	48	246.625000	8521910.000000	539.908135	15	2	2	0	0	0.000000	0.000000	0.000000
CRL2097_ActD	MYC	121205	4	15	1	4495.917468	6262.171875	5059	4939	120	424.546875	18753635.000000	690.207758	27	6	4	2	0	0.000000	0.000000	0.000000
CRL2097_ActD	MYC	121205	4	16	1	3154.086774	3481.062500	2316	2281	35	260.828125	7801636.000000	467.359732	5	2	2	0	0	0.000000	0.000000	0.000000
CRL2097_ActD	MYC	121205	4	17	1	3012.731115	3024.562500	3436	3352	84	353.937500	17500808.000000	772.594385	147	3	1	2	0	0.000000	0.000000	0.000000
CRL2097_ActD	MYC	121205	4	18	1	1052.400921	3127.359375	1867	1832	35	270.812500	10426935.000000	601.600219	17	1	0	1	0	0.000000	0.000000	0.000000
CRL2097_ActD	MYC	121205	4	19	1	1401.635465	3129.890625	2152	2089	63	273.890625	11624182.000000	663.140054	6	3	2	1	0	0.000000	0.000000	0.000000
CRL2097_ActD	MYC	121205	4	20	1	2010.579292	3642.218750	3170	3057	113	312.218750	15456654.000000	773.528876	113	7	4	3	0	0.000000	0.000000	0.000000
CRL2097_ActD	MYC	121205	4	21	1	7821.253724	8358.671875	7848	7742	106	474.937500	16113699.000000	530.125642	5	9	6	3	0	0.000000	0.000000	0.000000
CRL2097_ActD	MYC	121205	4	22	1	3684.232577	5293.703125	3686	3637	49	336.218750	8626995.000000	400.919928	61	1	1	0	0	0.000000	0.000000	0.000000
CRL2097_ActD	MYC	121205	4	23	1	1740.592102	2094.093750	2300	2218	82	249.937500	12982997.000000	811.640223	47	1	1	0	0	0.000000	0.000000	0.000000
CRL2097_ActD	MYC	121205	4	24	1	2079.478046	2040.203125	1638	1557	81	245.640625	7890545.000000	501.911138	2	5	3	2	0	0.000000	0.000000	0.000000
CRL2097_ActD	MYC	121205	4	25	1	7698.160132	6380.234375	6589	6476	113	270.750000	8453051.000000	487.826120	5	13	12	1	0	0.000000	0.000000	0.000000
CRL2097_ActD	MYC	121205	4	26	1	4586.238358	5765.296875	3847	3666	181	257.859375	8665897.000000	525.110404	3	5	5	0	0	0.000000	0.000000	0.000000
CRL2097_ActD	ZNF444	130228	0	1	1	2225.463536	2017.843750	2274	2182	92	262.921875	26331719.000000	1564.849290	113	15	8	7	1	316.955285	571.919529	1.037709
CRL2097_ActD	ZNF444	130228	0	2	1	2575.800981	2042.187500	2395	2268	127	255.968750	22774389.000000	1390.208094	3	29	20	9	3	431.221312	539.881729	1.120057
CRL2097_ActD	ZNF444	130228	0	3	1	2423.891655	2974.531250	2762	2631	131	238.265625	20788633.000000	1363.278444	4	23	14	9	2	331.061708	406.162087	0.862268
CRL2097_ActD	ZNF444	130228	0	3	2	3427.383955	4048.609375	3205	3018	187	255.359375	22695422.000000	1388.693753	10	17	14	3	1	356.812215	552.351518	0.928102
CRL2097_ActD	ZNF444	130228	0	4	1	1900.345925	3725.078125	2375	2270	105	251.343750	23959434.000000	1489.458784	5	27	23	4	1	397.930050	544.403337	0.950887
CRL2097_ActD	ZNF444	130228	0	5	1	1940.471878	2614.953125	2038	1941	97	245.765625	24889550.000000	1582.398754	109	20	14	6	1	424.260824	656.802772	1.176151
CRL2097_ActD	ZNF444	130228	0	6	1	2964.593676	2467.875000	3461	3298	163	210.109375	19900308.000000	1479.906894	68	17	11	6	1	353.504031	363.451571	0.746631
CRL2097_ActD	ZNF444	130228	0	7	1	5612.956272	6938.109375	5978	5825	153	327.390625	21794400.000000	1040.156541	4	31	24	7	1	410.611978	576.708953	0.497396
CRL2097_ActD	ZNF444	130228	0	8	1	2830.480408	3596.875000	2608	2521	87	221.968750	20966910.000000	1475.919330	5	20	19	1	0	0.000000	0.000000	0.000000
CRL2097_ActD	ZNF444	130228	0	9	1	3584.920711	3664.000000	3033	2891	142	236.921875	21139550.000000	1394.153532	10	30	24	6	1	714.055135	343.509219	0.673764
CRL2097_ActD	ZNF444	130228	0	10	1	2614.599278	2383.406250	2815	2704	111	203.468750	19598592.000000	1505.037014	41	19	14	5	1	491.881028	848.171767	1.502166
CRL2097_ActD	ZNF444	130228	0	11	1	3515.265888	3962.890625	2889	2804	85	320.781250	24314839.000000	1184.356503	145	26	21	5	2	386.490226	541.587882	0.849033
CRL2097_ActD	ZNF444	130228	0	12	1	4016.454592	4805.718750	3401	3271	130	368.406250	23520796.000000	997.573840	130	23	19	4	1	358.840581	453.752750	0.763629
CRL2097_ActD	ZNF444	130228	0	13	1	2167.083840	3475.734375	2237	2153	84	244.656250	21744869.000000	1388.738600	52	35	30	5	1	294.459972	428.113530	0.867161
CRL2097_ActD	ZNF444	130228	0	14	1	3417.982716	4595.125000	4310	4098	212	325.250000	23211404.000000	1115.075135	8	26	20	6	2	391.342719	603.997157	0.709466
CRL2097_ActD	ZNF444	130228	0	15	1	1716.397039	2972.203125	2250	2141	109	260.718750	22898184.000000	1372.299173	6	19	16	3	2	396.398994	527.648933	0.564255
CRL2097_ActD	ZNF444	130228	0	16	1	2853.420373	4660.656250	2906	2834	72	284.484375	22786821.000000	1251.541770	12	40	33	7	1	232.906456	642.523300	1.277266
CRL2097_ActD	ZNF444	130228	0	17	1	2801.988121	2316.281250	3248	3034	214	274.343750	37528574.000000	2137.405969	115	25	20	5	1	325.828024	400.414658	0.697532
CRL2097_ActD	ZNF444	130228	0	18	1	2102.222820	2707.234375	2906	2781	125	301.796875	42145894.000000	2182.029200	229	22	16	6	3	285.024267	648.558340	1.119262
CRL2097_ActD	ZNF444	130228	0	19	1	2439.348116	2978.515625	3087	2989	98	239.250000	25416086.000000	1659.880225	113	17	13	4	1	235.669088	436.038549	0.715322
CRL2097_ActD	ZNF444	130228	0	19	2	2547.650716	2636.515625	3165	3038	127	205.140625	21068743.000000	1604.748496	10	23	18	5	1	348.153484	814.169701	1.315651
CRL2097_ActD	ZNF444	130228	0	22	1	5398.251961	4488.656250	4954	4780	174	276.765625	21276760.000000	1201.194603	6	37	30	7	3	326.397753	636.165866	0.753289
CRL2097_ActD	ZNF444	130228	0	23	1	2433.619451	2971.640625	2497	2385	112	214.156250	20192442.000000	1473.255654	38	37	30	7	2	347.891492	422.866298	1.028159
CRL2097_ActD	ZNF444	130228	0	24	1	3905.166383	4131.000000	4694	4551	143	258.703125	22474496.000000	1357.401462	51	25	21	4	1	355.069351	315.298316	0.531875
CRL2097_ActD	ZNF444	130228	0	25	1	3456.337337	4236.359375	4033	3922	111	259.250000	22973024.000000	1384.584378	6	41	26	15	3	384.535225	482.645089	0.770312
CRL2097_ActD	ZNF444	130228	0	26	1	3987.650495	4092.750000	4869	4662	207	378.218750	43601635.000000	1801.273858	370	30	24	6	2	401.189257	682.515479	0.700315
CRL2097_ActD	ZNF444	130228	0	27	1	4406.789873	3775.421875	4159	4023	136	306.890625	27630481.000000	1406.775673	212	25	21	4	1	332.984292	604.225166	0.339051
CRL2097_ActD	ZNF444	130228	4	1	1	2881.994158	3780.953125	2502	2358	144	209.843750	22231507.000000	1655.361653	36	10	7	3	1	314.375450	374.982963	0.909260
CRL2097_ActD	ZNF444	130228	4	2	1	1632.996904	2213.062500	1951	1829	122	258.265625	41727443.000000	2524.498941	89	9	7	2	0	0.000000	0.000000	0.000000
CRL2097_ActD	ZNF444	130228	4	3	1	2040.138123	2028.671875	2316	2193	123	217.984375	23844511.000000	1709.161422	54	9	7	2	0	0.000000	0.000000	0.000000
CRL2097_ActD	ZNF444	130228	4	4	1	3724.551788	4735.500000	4088	3977	111	458.218750	60952674.000000	2078.451681	92	22	19	3	1	369.223912	592.444826	0.993022
CRL2097_ActD	ZNF444	130228	4	5	1	2011.165532	2649.906250	2348	2256	92	296.875000	39476795.000000	2077.726053	113	12	11	1	1	280.006709	802.957698	1.036877
CRL2097_ActD	ZNF444	130228	4	6	1	3396.618683	4270.468750	3538	3489	49	210.343750	23906629.000000	1775.860125	6	19	15	4	1	317.339870	418.129850	0.708693
CRL2097_ActD	ZNF444	130228	4	7	1	2215.413029	2260.250000	2806	2679	127	314.921875	47385628.000000	2351.060680	175	17	15	2	1	318.024937	569.478499	1.046091
CRL2097_ActD	ZNF444	130228	4	8	1	2232.775166	2236.984375	2340	2238	102	279.546875	39481417.000000	2206.775306	72	8	8	0	0	0.000000	0.000000	0.000000
CRL2097_ActD	ZNF444	130228	4	9	1	2343.999170	2590.703125	1937	1903	34	215.281250	22642768.000000	1643.400203	1	9	5	4	2	344.165031	564.864622	1.095824
CRL2097_ActD	ZNF444	130228	4	10	1	2516.144912	3261.750000	3076	2915	161	319.515625	44425750.000000	2172.514548	152	13	12	1	0	0.000000	0.000000	0.000000
CRL2097_ActD	ZNF444	130228	4	11	1	1769.946053	2784.968750	2457	2334	123	262.812500	33453884.000000	1988.934839	146	18	15	3	0	0.000000	0.000000	0.000000
CRL2097_ActD	ZNF444	130228	4	12	1	2816.048228	3582.000000	2821	2792	29	281.765625	24490017.000000	1358.066711	52	17	16	1	0	0.000000	0.000000	0.000000
CRL2097_ActD	ZNF444	130228	4	13	1	1606.341446	3834.796875	1946	1920	26	252.890625	23516731.000000	1452.995428	1	18	14	4	2	363.721520	556.381555	0.961283
CRL2097_ActD	ZNF444	130228	4	14	1	1445.490610	3082.828125	1886	1827	59	258.312500	23582557.000000	1426.479373	33	8	7	1	0	0.000000	0.000000	0.000000
CRL2097_ActD	ZNF444	130228	4	15	1	1077.558593	2473.781250	1394	1367	27	226.843750	23468862.000000	1616.535473	3	6	4	2	1	409.452411	450.297387	0.747464
CRL2097_ActD	ZNF444	130228	4	16	1	2835.289334	3621.171875	2283	2204	79	280.718750	25326586.000000	1409.695313	66	12	9	3	2	401.585778	593.138094	0.889061
CRL2097_ActD	ZNF444	130228	4	17	1	2105.655291	3064.453125	1951	1914	37	234.218750	22435592.000000	1496.703936	26	4	3	1	0	0.000000	0.000000	0.000000
CRL2097_ActD	ZNF444	130228	4	18	1	1592.440235	2028.203125	2327	2225	102	271.812500	43898914.000000	2523.506208	102	6	4	2	0	0.000000	0.000000	0.000000
CRL2097_ActD	ZNF444	130228	4	19	1	3502.414218	4716.015625	3458	3378	80	288.593750	23875768.000000	1292.678289	41	12	9	3	1	380.723023	653.400889	1.147969
CRL2097_ActD	ZNF444	130228	4	20	1	3685.493079	3991.343750	3308	3238	70	312.468750	43670001.000000	2183.718422	172	12	9	3	0	0.000000	0.000000	0.000000
CRL2097_ActD	ZNF444	130228	4	21	1	4942.117153	5845.125000	4240	4121	119	306.171875	22672182.000000	1157.039143	8	30	29	1	0	0.000000	0.000000	0.000000
CRL2097_ActD	ZNF444	130228	4	22	1	3306.800903	5054.343750	3209	3162	47	303.000000	24584994.000000	1267.790532	25	42	36	6	0	0.000000	0.000000	0.000000
CRL2097_ActD	ZNF444	130228	4	23	1	3342.574736	1958.421875	3332	3316	16	65.671875	8089156.000000	1924.614799	5	7	7	0	0	0.000000	0.000000	0.000000
CRL2097_ActD	ZNF444	130228	4	24	1	1998.119581	2501.421875	2371	2223	148	279.328125	42144156.000000	2357.451250	104	9	7	2	0	0.000000	0.000000	0.000000
CRL2097_ActD	ZNF444	130228	4	25	1	3002.608959	4767.218750	3270	3158	112	235.656250	24677452.000000	1636.218804	5	18	16	2	0	0.000000	0.000000	0.000000
CRL2097_ActD	ZNF444	130228	4	26	1	4413.844574	5313.765625	4263	4146	117	406.437500	47718690.000000	1834.487544	8	23	21	2	0	0.000000	0.000000	0.000000
CRL2097_ActD	ZNF444	130228	4	27	1	3297.105182	5087.937500	3160	3111	49	301.343750	25190034.000000	1306.130561	9	15	12	3	0	0.000000	0.000000	0.000000
CRL2097_ActD	ZNF444	130228	4	28	1	2743.648034	3788.703125	2086	2027	59	259.390625	25334314.000000	1526.071562	11	19	13	6	0	0.000000	0.000000	0.000000
CRL2097_ActD	ZNF444	130228	4	29	1	2020.218655	2699.468750	2458	2348	110	279.218750	40907871.000000	2289.192557	114	10	10	0	0	0.000000	0.000000	0.000000
CRL2097_ActD	ZNF444	130228	4	30	1	2040.690056	2877.625000	2300	2208	92	309.843750	33570060.000000	1692.892587	70	13	13	0	0	0.000000	0.000000	0.000000
CRL2097_ActD	ZNF444	130228	4	31	1	5981.324344	6141.078125	3519	3511	8	88.640625	7627429.000000	1344.514190	33	19	19	0	0	0.000000	0.000000	0.000000
CRL2097_ActD	ZNF444	130228	4	32	1	1828.160355	3023.484375	2520	2367	153	245.578125	38351080.000000	2440.101801	213	21	20	1	0	0.000000	0.000000	0.000000
CRL2097_ActD	ZNF444	130228	4	33	1	3412.035084	3105.562500	3021	2890	131	250.890625	42829325.000000	2667.330448	120	5	4	1	0	0.000000	0.000000	0.000000
CRL2097_ActD	ZNF444	130228	4	34	1	3582.386921	4597.875000	3997	3840	157	407.531250	49044176.000000	1880.384020	144	18	14	4	2	292.759595	638.342052	1.159460
CRL2097_ActD	ZNF444	130228	4	35	1	2246.430215	2716.796875	1946	1858	88	246.296875	39101495.000000	2480.587134	88	9	7	2	0	0.000000	0.000000	0.000000
CRL2097_ActD	ZNF444	130228	4	36	1	1414.998582	2064.484375	2013	1907	106	198.296875	22302312.000000	1757.332913	60	11	9	2	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130301	0	1	1	3235.678162	2574.093750	2457	2344	113	214.031250	20867505.000000	1523.397941	49	472	448	24	1	2894.367608	2789.030709	1.833744
CRL2097_ActD	UBC	130301	0	2	1	3384.253995	2965.187500	2923	2782	141	236.109375	21466214.000000	1420.568725	119	836	789	47	4	1462.019041	1432.960706	1.064553
CRL2097_ActD	UBC	130301	0	3	1	3072.673047	4385.781250	3448	3240	208	322.921875	41378230.000000	2002.140127	160	1415	1355	60	2	2132.982809	2406.120884	1.498458
CRL2097_ActD	UBC	130301	0	4	1	2498.487185	4198.171875	3174	3025	149	243.875000	20746717.000000	1329.236097	105	648	607	41	4	1304.768565	1495.226216	1.017584
CRL2097_ActD	UBC	130301	0	5	1	2007.364994	1982.656250	2424	2279	145	270.453125	42419901.000000	2450.742446	294	940	895	45	2	2476.349168	2177.156451	1.396227
CRL2097_ActD	UBC	130301	0	6	1	1986.030790	2495.328125	2820	2639	181	244.546875	41865026.000000	2674.910613	229	571	541	30	2	944.455680	1320.889088	0.799780
CRL2097_ActD	UBC	130301	0	7	1	1809.418171	2385.734375	1833	1725	108	218.187500	21424232.000000	1534.247494	63	333	309	24	2	2455.312653	2035.019546	1.170192
CRL2097_ActD	UBC	130301	0	8	1	2968.472275	2728.921875	2985	2855	130	250.203125	41026550.000000	2562.077687	259	743	707	36	2	3709.323565	2717.534812	1.609194
CRL2097_ActD	UBC	130301	0	9	1	4677.915409	4589.218750	4123	3982	141	345.796875	29485953.000000	1332.337129	204	1431	1378	53	2	1887.892433	2002.324576	1.199737
CRL2097_ActD	UBC	130301	0	10	1	1932.385484	2150.421875	2495	2353	142	283.375000	38819606.000000	2140.472320	155	788	758	30	5	1590.420158	1853.830314	1.001139
CRL2097_ActD	UBC	130301	0	11	1	7442.931557	6164.625000	6945	6749	196	387.671875	25141969.000000	1013.339607	11	1587	1506	81	2	10200.353847	8557.503479	5.079460
CRL2097_ActD	UBC	130301	0	12	1	3432.743548	5214.953125	3609	3444	165	268.578125	23427830.000000	1362.954797	155	844	794	50	2	2002.337219	2346.787765	1.368339
CRL2097_ActD	UBC	130301	0	13	1	2782.122331	3536.937500	2336	2262	74	197.453125	22317847.000000	1766.071615	3	612	577	35	5	1747.309485	1363.930583	0.825634
CRL2097_ActD	UBC	130301	0	14	1	4157.500380	4107.140625	3229	3049	180	349.062500	31967117.000000	1430.936303	209	1307	1253	54	4	2187.529581	2088.658489	1.198830
CRL2097_ActD	UBC	130301	0	15	1	3777.615354	3290.125000	3354	3208	146	249.156250	23338150.000000	1463.573937	3	741	717	24	2	2130.180135	1735.235175	1.045079
CRL2097_ActD	UBC	130301	0	16	1	3059.744383	3517.171875	3059	2946	113	199.468750	20754043.000000	1625.727949	130	458	432	26	2	2849.340878	2299.774443	1.492987
CRL2097_ActD	UBC	130301	0	17	1	2809.885131	3913.515625	3723	3486	237	297.984375	37686491.000000	1976.115096	145	1177	1111	66	5	2501.627314	3100.385980	1.839908
CRL2097_ActD	UBC	130301	0	19	1	2182.446130	3148.562500	3131	2930	201	279.578125	31111296.000000	1738.741184	123	882	838	44	2	3460.106748	2292.313819	1.364084
CRL2097_ActD	UBC	130301	0	20	1	2589.651904	3495.125000	3434	3191	243	327.375000	43511477.000000	2076.721888	208	956	904	52	4	1429.608764	1655.836929	0.928688
CRL2097_ActD	UBC	130301	0	21	1	1723.918190	2811.953125	2284	2122	162	251.234375	43004175.000000	2674.555321	281	519	488	31	3	2356.937806	1509.887351	0.788555
CRL2097_ActD	UBC	130301	0	22	1	2936.754206	4208.984375	3400	3244	156	354.687500	47441030.000000	2089.913216	328	1197	1150	47	3	3231.155625	2814.988298	1.305994
CRL2097_ActD	UBC	130301	4	1	1	3378.819179	2970.593750	2627	2577	50	265.000000	23817450.000000	1404.330778	2	303	298	5	1	1866.780770	1524.358675	1.033148
CRL2097_ActD	UBC	130301	4	2	1	2495.228415	2051.796875	2299	2244	55	238.968750	40808712.000000	2668.282464	120	168	147	21	2	1139.798813	518.510696	0.333335
CRL2097_ActD	UBC	130301	4	3	1	2873.283113	3707.562500	2485	2396	89	285.890625	24112673.000000	1317.848445	81	346	334	12	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130301	4	4	1	3170.902243	2605.171875	3297	3213	84	321.000000	46620532.000000	2269.301597	108	497	479	18	1	726.493440	452.678387	0.275285
CRL2097_ActD	UBC	130301	4	5	1	1611.484577	2754.953125	1690	1613	77	228.437500	24314355.000000	1663.088577	3	130	128	2	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130301	4	6	1	4674.411508	6781.109375	2148	2088	60	288.937500	26560777.000000	1436.338795	7	295	279	16	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130301	4	7	1	2449.456661	3602.062500	2630	2533	97	325.656250	42756043.000000	2051.436666	104	322	305	17	3	1030.312867	1066.328610	0.602153
CRL2097_ActD	UBC	130301	4	8	1	1657.004873	3466.859375	1485	1433	52	219.187500	24695674.000000	1760.455803	2	117	111	6	1	1257.594644	1224.670515	0.650690
CRL2097_ActD	UBC	130301	4	9	1	1804.417220	2943.875000	1564	1530	34	235.468750	23844817.000000	1582.270537	4	166	163	3	1	1284.760758	592.118771	0.375915
CRL2097_ActD	UBC	130301	4	10	1	3117.650282	3878.359375	2732	2675	57	257.531250	24845946.000000	1507.459410	2	246	231	15	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130301	4	11	1	1972.436100	3138.625000	1881	1805	76	204.296875	23123632.000000	1768.537820	8	174	164	10	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130301	4	12	1	2053.777554	2675.015625	2558	2487	71	322.609375	47194123.000000	2285.761757	148	128	112	16	1	1392.768346	1860.622447	1.219090
CRL2097_ActD	UBC	130301	4	13	1	2078.498324	2365.234375	1835	1782	53	210.734375	22177293.000000	1644.345889	9	138	123	15	1	1070.316488	1081.329607	0.709974
CRL2097_ActD	UBC	130301	4	14	1	3303.519976	5463.906250	2612	2533	79	289.750000	24311028.000000	1310.991588	4	258	246	12	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130301	4	15	1	2669.007912	3611.000000	2405	2328	77	303.156250	25821885.000000	1330.887795	3	200	196	4	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130301	4	16	1	2533.954015	3933.593750	2649	2515	134	271.921875	25730942.000000	1478.534850	80	313	295	18	1	1192.957717	1434.494817	0.831522
CRL2097_ActD	UBC	130301	4	17	1	2652.256821	2979.515625	3264	3141	123	351.890625	46983817.000000	2086.222503	123	384	360	24	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130301	4	18	1	2319.577355	3405.765625	2274	2214	60	272.703125	27718529.000000	1588.181344	58	426	410	16	1	918.250510	1604.948296	0.938329
CRL2097_ActD	UBC	130301	4	19	1	1668.133773	2624.812500	2328	2270	58	290.265625	35889416.000000	1931.927437	116	473	453	20	1	1716.812374	1199.422225	0.676173
CRL2097_ActD	UBC	130301	4	20	1	2475.947429	1982.765625	2192	2134	58	275.562500	30642209.000000	1737.480665	34	202	186	16	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130301	4	21	1	2346.431995	1677.953125	2853	2651	202	269.640625	43309598.000000	2509.682911	222	249	223	26	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130301	4	22	1	3176.147213	3260.875000	2648	2510	138	286.062500	29477260.000000	1610.075377	73	570	539	31	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130301	4	23	1	1593.445101	2690.171875	2250	2200	50	233.078125	24187482.000000	1621.470939	6	115	113	2	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130301	4	24	1	3135.428112	3889.812500	2737	2703	34	322.984375	23809377.000000	1151.825117	1	232	226	6	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130301	4	25	1	3226.373134	3348.468750	2539	2453	86	282.921875	24640598.000000	1360.832717	92	634	623	11	1	1657.184433	437.511145	0.279523
CRL2097_ActD	UBC	130301	4	26	1	1463.573980	1426.234375	1700	1602	98	162.203125	21336766.000000	2055.367113	53	132	123	9	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130301	4	27	1	2316.016192	3598.609375	2573	2533	40	268.562500	23996517.000000	1396.120375	5	325	320	5	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130301	4	28	1	3496.259849	4674.812500	3104	3003	101	219.984375	22168508.000000	1574.579729	5	225	217	8	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130301	4	29	1	2148.382463	2887.531250	2346	2282	64	201.640625	23341767.000000	1808.738241	1	108	98	10	0	0.000000	0.000000	0.000000
CRL2097_ActD	UBC	130301	4	30	1	2167.174366	2580.640625	2355	2303	52	329.968750	46351335.000000	2194.873331	49	154	145	9	1	1030.091811	544.183547	0.357982
CRL2097_ActD	KDM5A	130709	0	1	1	2911.051480	5070.546875	2758	2604	154	299.312500	41446922.000000	2163.652224	11	20	11	9	2	5069.902754	1580.672263	1.193769
CRL2097_ActD	KDM5A	130709	0	1	2	1962.253168	3388.500000	2736	2551	185	360.093750	83284321.000000	3613.829775	222	18	13	5	1	5382.097453	1510.285933	1.024682
CRL2097_ActD	KDM5A	130709	0	2	1	2082.110631	3296.875000	2959	2786	173	256.109375	42491232.000000	2592.351412	181	24	18	6	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	0	3	1	1915.688789	2393.671875	2719	2495	224	271.625000	40904089.000000	2352.973366	79	20	14	6	2	3260.349990	903.587784	0.622711
CRL2097_ActD	KDM5A	130709	0	4	1	2628.978989	2523.125000	2322	2156	166	296.218750	59881650.000000	3158.648064	113	18	11	7	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	0	6	1	1363.592062	1816.671875	2065	1893	172	222.281250	56074830.000000	3941.714466	103	18	11	7	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	0	7	1	2589.347103	2357.921875	2013	1868	145	225.812500	42881580.000000	2967.172710	119	17	14	3	3	3528.352200	944.052226	0.737529
CRL2097_ActD	KDM5A	130709	0	8	1	1611.124981	2179.671875	2154	1959	195	253.484375	75561847.000000	4657.698761	210	25	19	6	3	2979.412746	1366.357386	0.957304
CRL2097_ActD	KDM5A	130709	0	9	1	2400.337065	4517.734375	2498	2362	136	262.875000	40343840.000000	2397.993343	8	15	12	3	2	4288.228597	1734.072313	1.126801
CRL2097_ActD	KDM5A	130709	0	10	1	2230.179886	4056.218750	2701	2507	194	346.421875	45141617.000000	2036.065897	116	21	11	10	2	4087.840724	912.282268	0.642072
CRL2097_ActD	KDM5A	130709	0	11	1	2370.965568	4903.812500	2043	1845	198	287.781250	41950699.000000	2277.701108	9	26	21	5	1	3260.533487	1845.752413	1.676210
CRL2097_ActD	KDM5A	130709	0	12	1	2880.126178	3727.140625	2978	2830	148	262.421875	39261471.000000	2337.688062	27	23	18	5	1	6972.926444	1056.422681	0.106135
CRL2097_ActD	KDM5A	130709	0	13	1	2554.640796	2313.609375	2649	2413	236	194.078125	51402693.000000	4138.369938	103	26	14	12	1	4352.133705	487.930578	0.482659
CRL2097_ActD	KDM5A	130709	0	14	1	3558.986104	2080.406250	2945	2711	234	220.875000	57836204.000000	4091.412281	128	20	16	4	1	5494.656024	1998.270582	1.432401
CRL2097_ActD	KDM5A	130709	0	15	1	916.616553	1115.578125	1888	1645	243	173.671875	38374750.000000	3452.519118	56	9	6	3	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	0	16	1	2998.985377	3336.125000	3103	2869	234	238.640625	39691123.000000	2598.777123	6	24	16	8	3	3739.316093	1189.647185	0.765079
CRL2097_ActD	KDM5A	130709	0	17	1	2065.556014	2278.734375	2221	2065	156	242.468750	41033212.000000	2644.233277	92	10	6	4	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	0	18	1	2011.132284	2568.234375	2644	2433	211	259.656250	68590168.000000	4127.462270	134	31	26	5	0	0.000000	0.000000	0.000000
CRL2097_ActD	KDM5A	130709	0	19	1	5410.671697	4014.796875	4989	4644	345	277.625000	38600528.000000	2172.474561	65	35	26	9	1	4309.784527	1242.974474	1.080069
CRL2097_ActD	KDM5A	130709	0	20	1	2110.470633	3717.984375	2780	2599	181	260.015625	53441058.000000	3211.409050	93	18	12	6	0	0.000000	0.000000	0.000000
