cellType 	 gene 	 date 	 dataNum 	 objNum 	volume 	 area 	 totalGAPDH 	 cytoGAPDH 	 nucGAPDH 	nucArea 	 nucIntensityTotal 	 nucIntensityAvg 	numCyclin 	 totalRNA 	 cytoRNA 	 nucRNA 	numTxnSites 	 avgIntron 	 avgExon 	 numRnaPerTxnSiteAvgExon 
CRL2097_SerumStarved	EEF2	120801	1	1	1221.575575	2470.343750	1824	1613	211	294.203125	285776.000000	15.177439	3	763	692	71	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	EEF2	120801	2	1	1910.107272	3696.218750	2137	1668	469	330.953125	2167841.000000	102.348378	5	1105	922	183	1	861.095866	1726.653324	2.939312
CRL2097_SerumStarved	EEF2	120801	3	1	829.503949	2847.531250	781	609	172	574.312500	1035207.000000	28.164300	6	730	591	139	1	375.196691	1313.734608	2.286445
CRL2097_SerumStarved	EEF2	120801	4	1	3275.893033	5690.640625	4594	4193	401	481.109375	1669135.000000	54.208535	37	2523	2335	188	3	842.121564	1039.017855	1.887549
CRL2097_SerumStarved	EEF2	120801	5	1	1743.671474	3642.500000	1775	1257	518	927.828125	1285424.000000	21.647059	13	822	616	206	2	702.593460	1176.549238	2.239331
CRL2097_SerumStarved	EEF2	120801	7	1	548.997044	1436.109375	657	644	13	55.437500	52465.000000	14.787204	5	497	486	11	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	EEF2	120801	8	1	437.059759	1202.468750	522	511	11	28.578125	30181.000000	16.501367	4	383	370	13	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	EEF2	120801	9	1	739.674023	3559.140625	1052	979	73	220.625000	1272336.000000	90.108782	13	689	639	50	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	EEF2	120801	11	1	1792.187218	3889.187500	2589	1723	866	1090.750000	1407501.000000	20.162460	8	1021	704	317	2	627.400011	1830.602017	3.024645
CRL2097_SerumStarved	EEF2	120801	12	1	2001.280867	3761.484375	2609	2031	578	788.984375	1211905.000000	24.000495	3	867	669	198	1	464.951533	766.395548	1.207475
CRL2097_SerumStarved	EEF2	120801	13	1	1192.840634	2760.062500	1686	1450	236	244.671875	1441895.000000	92.080912	3	813	729	84	2	443.693692	1083.124037	1.791707
CRL2097_SerumStarved	EEF2	120801	14	1	752.438352	1803.218750	1144	924	220	327.000000	707917.000000	33.826309	2	487	398	89	2	676.935280	760.707854	1.190924
CRL2097_SerumStarved	EEF2	120801	15	1	889.433369	3825.218750	1471	980	491	1067.953125	1472577.000000	21.544968	3	651	448	203	1	410.019968	903.462533	1.449397
CRL2097_SerumStarved	EEF2	120801	18	1	389.709470	2415.609375	640	542	98	208.328125	2062203.000000	154.669092	3	619	564	55	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	EEF2	120801	19	1	360.804934	2746.515625	1185	1019	166	218.031250	2984825.000000	213.904615	2	487	441	46	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	EEF2	120801	20	1	598.304243	2663.281250	957	879	78	147.609375	2015284.000000	213.325288	1	559	539	20	2	717.621251	417.324674	0.465915
CRL2097_SerumStarved	EEF2	120801	21	1	1044.235498	2637.562500	1644	1364	280	247.187500	3212131.000000	203.042415	2	757	690	67	1	811.763726	1044.565667	1.934859
CRL2097_SerumStarved	EEF2	120801	22	1	538.936107	1669.625000	974	841	133	194.390625	2030892.000000	163.241862	4	492	425	67	1	901.002962	872.971931	0.799602
CRL2097_SerumStarved	EEF2	120801	23	1	689.139107	2202.500000	1289	993	296	291.343750	5159953.000000	276.732436	4	873	737	136	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	EEF2	120801	24	1	433.538292	2558.546875	1273	1098	175	244.968750	3610781.000000	230.308777	1	600	550	50	2	1096.306488	1252.189473	1.374606
CRL2097_SerumStarved	EEF2	120801	25	1	585.514453	2048.328125	1538	1230	308	207.781250	2716577.000000	204.284629	6	613	519	94	1	971.025400	2078.280752	2.206639
CRL2097_SerumStarved	EEF2	120801	26	1	519.547819	1953.031250	1194	959	235	263.078125	3558710.000000	211.362476	26	642	568	74	2	1152.490083	1302.597356	1.460655
CRL2097_SerumStarved	EEF2	120801	27	1	272.125028	2025.937500	1500	1321	179	278.562500	3196521.000000	179.297790	43	833	776	57	2	1549.023211	1318.494057	1.348373
CRL2097_SerumStarved	EEF2	120801	28	1	1856.186717	4271.609375	3025	2723	302	307.078125	2345854.000000	119.363659	6	1305	1233	72	2	1002.514251	2008.211590	1.828871
CRL2097_SerumStarved	EEF2	120801	29	1	1312.642232	3144.109375	2462	2127	335	216.140625	2117631.000000	153.085448	14	990	892	98	3	1218.845657	2016.784840	1.880065
CRL2097_SerumStarved	ZNF444	120801	1	1	1071.652567	4084.937500	2152	1935	217	239.718750	3080571.000000	200.793312	2	18	12	6	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	ZNF444	120801	2	1	469.258177	1471.812500	995	779	216	174.218750	1735316.000000	155.633722	3	14	10	4	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	ZNF444	120801	3	1	411.695697	2603.796875	872	681	191	157.000000	1655226.000000	164.731887	8	16	11	5	1	778.675338	701.492714	1.056816
CRL2097_SerumStarved	ZNF444	120801	4	1	510.889627	3369.875000	1348	1173	175	214.406250	1972896.000000	143.776126	5	8	6	2	1	706.908086	814.493768	1.254440
CRL2097_SerumStarved	ZNF444	120801	5	1	604.671082	3314.750000	946	823	123	257.890625	1836601.000000	111.275432	3	9	7	2	1	708.086993	566.133209	0.756102
CRL2097_SerumStarved	ZNF444	120801	6	1	1258.939152	3094.093750	1734	1492	242	253.765625	1643473.000000	101.192845	4	20	17	3	1	558.783420	866.741792	1.226944
CRL2097_SerumStarved	ZNF444	120801	7	1	753.354157	2509.281250	1720	1503	217	221.015625	2407377.000000	170.192789	3	13	11	2	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	ZNF444	120801	7	2	1253.338163	5057.890625	2746	2528	218	302.453125	2229338.000000	115.169603	7	24	18	6	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	ZNF444	120801	8	1	367.955990	2196.343750	1809	1606	203	239.953125	2364714.000000	153.982809	5	16	12	4	2	611.223340	798.232445	0.955009
CRL2097_SerumStarved	ZNF444	120801	9	1	34.682928	1935.296875	861	745	116	256.296875	2001341.000000	122.010669	4	5	2	3	1	698.960692	465.932915	0.760202
CRL2097_SerumStarved	ZNF444	120801	10	1	1722.414431	5005.234375	2204	1966	238	227.906250	1490973.000000	102.219457	3	15	13	2	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	ZNF444	120801	11	1	1806.006446	3886.687500	2426	1958	468	320.953125	2753884.000000	134.067670	7	27	16	11	1	450.068925	647.154537	0.859181
CRL2097_SerumStarved	ZNF444	120801	12	1	1010.895735	4013.968750	2252	1917	335	425.500000	1619539.000000	59.471908	3	25	20	5	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	ZNF444	120801	13	1	347.232467	2212.421875	1221	951	270	234.046875	1790953.000000	119.564257	3	19	12	7	1	662.832085	634.738552	0.942085
CRL2097_SerumStarved	ZNF444	120801	14	1	487.143085	2178.046875	1129	916	213	303.578125	1840046.000000	94.706161	3	14	8	6	1	1251.984112	694.457662	1.103522
CRL2097_SerumStarved	ZNF444	120801	15	1	691.573152	2444.390625	1297	1029	268	246.687500	1751929.000000	110.965860	2	17	13	4	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	ZNF444	120801	16	1	1158.262022	3326.203125	2255	1992	263	260.375000	1796003.000000	107.777424	4	17	11	6	2	770.185155	700.264393	1.068213
CRL2097_SerumStarved	ZNF444	120801	17	1	1020.380724	5030.203125	3248	2752	496	319.375000	3283320.000000	160.632094	10	35	26	9	2	784.910535	913.784595	1.100238
CRL2097_SerumStarved	ZNF444	120801	18	1	1014.322003	4982.984375	1757	1476	281	455.750000	2134595.000000	73.182769	2	20	14	6	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	ZNF444	120801	19	1	1073.797622	4707.781250	2354	2007	347	408.718750	5043766.000000	192.819252	8	35	24	11	1	700.392355	1101.543801	1.632197
CRL2097_SerumStarved	ZNF444	120801	20	1	719.827626	2094.546875	1415	1079	336	350.562500	3655806.000000	162.943751	4	20	14	6	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	ZNF444	120801	21	1	401.738652	2654.703125	1316	1085	231	319.062500	1759603.000000	86.170568	13	9	6	3	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	ZNF444	120801	22	1	502.802971	3423.625000	1047	968	79	264.312500	352821.000000	20.857236	6	17	17	0	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	ZNF444	120801	23	1	799.239806	3203.890625	2594	2291	303	321.875000	2214293.000000	107.489951	6	22	18	4	1	778.664047	1053.447960	1.235141
CRL2097_SerumStarved	ZNF444	120801	24	1	332.586348	2213.453125	692	566	126	225.156250	2237814.000000	155.295906	2	14	10	4	1	617.365476	1137.437905	1.192679
CRL2097_SerumStarved	ZNF444	120801	25	1	847.420136	3736.062500	1390	1230	160	297.453125	1691441.000000	88.850186	3	15	10	5	2	801.577240	777.469509	0.867445
CRL2097_SerumStarved	ZNF444	120801	26	1	506.532221	2514.515625	1029	841	188	235.765625	2120583.000000	140.538339	3	14	6	8	1	609.069648	521.100223	0.622829
CRL2097_SerumStarved	ZNF444	120801	27	1	801.536112	3329.031250	1606	1379	227	342.531250	1773509.000000	80.900876	9	23	16	7	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	ZNF444	120801	28	1	1272.693637	2368.859375	1512	1492	20	28.093750	73359.000000	40.800334	6	23	23	0	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	ZNF444	120801	29	1	369.357401	2667.375000	1093	869	224	358.609375	1956794.000000	85.259640	6	15	8	7	1	1041.339618	1079.520366	1.079946
CRL2097_SerumStarved	DNMT1	120808	1	1	761.479316	2471.578125	1786	1575	211	250.203125	4342086.000000	271.160057	3	14	10	4	2	457.382281	849.586535	0.975095
CRL2097_SerumStarved	DNMT1	120808	1	2	259.668012	709.937500	519	378	141	150.171875	4757349.000000	494.990011	3	10	6	4	1	594.714681	902.034553	2.163833
CRL2097_SerumStarved	DNMT1	120808	2	1	968.537120	1402.312500	1864	1446	418	168.062500	3717979.000000	345.665582	2	31	18	13	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	DNMT1	120808	3	1	487.842128	2965.500000	1722	1471	251	249.078125	6473313.000000	406.079481	5	22	10	12	2	593.396856	1365.487555	1.130853
CRL2097_SerumStarved	DNMT1	120808	4	1	1478.796287	4876.031250	1866	1542	324	235.796875	4680925.000000	310.179909	6	20	9	11	2	614.554482	1015.064579	0.796433
CRL2097_SerumStarved	DNMT1	120808	5	1	1219.620723	2827.015625	2365	1958	407	312.218750	9782496.000000	489.565409	3	38	16	22	1	563.220968	1283.186161	1.089316
CRL2097_SerumStarved	DNMT1	120808	6	1	2591.089982	4946.453125	3254	2837	417	300.578125	5472107.000000	284.457400	11	48	36	12	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	DNMT1	120808	7	1	2340.404089	5517.593750	3225	3202	23	28.531250	727402.000000	398.358160	10	43	43	0	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	DNMT1	120808	8	1	441.220210	1411.062500	957	773	184	184.296875	6120636.000000	518.917847	6	25	18	7	2	765.559596	617.783290	0.736894
CRL2097_SerumStarved	DNMT1	120808	8	2	926.889785	2316.671875	1584	1329	255	206.062500	4674183.000000	354.426979	6	36	20	16	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	DNMT1	120808	9	1	623.390086	2016.906250	1222	1033	189	203.031250	5318381.000000	409.295136	11	15	6	9	1	431.987021	1550.841836	1.087331
CRL2097_SerumStarved	DNMT1	120808	10	1	1145.170274	4093.687500	2063	1916	147	282.296875	5133811.000000	284.154038	6	57	38	19	4	600.278452	1066.344063	0.939138
CRL2097_SerumStarved	DNMT1	120808	11	1	253.950038	1827.500000	331	164	167	256.203125	5673868.000000	346.030859	20	34	10	24	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	DNMT1	120808	12	1	735.925308	2248.609375	1537	1290	247	204.515625	4766406.000000	364.153564	4	25	10	15	1	648.502249	1581.303888	1.164615
CRL2097_SerumStarved	DNMT1	120808	13	1	759.045664	2693.375000	1498	1256	242	244.781250	4430135.000000	282.786608	7	26	12	14	3	504.325497	1262.854099	1.507148
CRL2097_SerumStarved	DNMT1	120808	14	1	726.023354	2203.093750	1802	1506	296	261.546875	5155543.000000	307.995878	2	32	17	15	1	562.438311	622.453016	0.845676
CRL2097_SerumStarved	DNMT1	120808	15	1	2090.245768	3523.875000	3485	3161	324	255.828125	3685069.000000	225.069871	4	44	26	18	2	617.206219	1538.220018	0.915777
CRL2097_SerumStarved	DNMT1	120808	16	1	1037.410015	1910.015625	1799	1614	185	212.421875	4658587.000000	342.669143	2	26	13	13	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	DNMT1	120808	17	1	2390.602278	3052.703125	3271	3253	18	7.453125	210316.000000	440.914046	4	32	31	1	1	591.034534	1117.904357	0.885764
CRL2097_SerumStarved	DNMT1	120808	18	1	564.953207	1685.406250	953	775	178	220.203125	4212517.000000	298.908465	6	19	12	7	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	DNMT1	120808	19	1	431.816479	1183.953125	779	569	210	179.828125	3604993.000000	313.232514	11	22	11	11	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	DNMT1	120808	20	1	482.605645	1461.390625	1296	1130	166	179.515625	4025376.000000	350.367830	12	44	23	21	1	618.744815	1550.365855	1.405109
CRL2097_SerumStarved	DNMT1	120808	21	1	825.468143	2335.281250	1184	988	196	190.203125	3673372.000000	301.763904	5	28	21	7	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	DNMT1	120808	22	1	1240.069654	2741.984375	1670	1351	319	228.953125	3612383.000000	246.528561	6	28	14	14	1	521.479334	1343.042381	0.893316
CRL2097_SerumStarved	DNMT1	120808	23	1	507.379911	1538.953125	936	760	176	186.328125	4671284.000000	391.721929	5	18	10	8	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	DNMT1	120808	24	1	444.821819	2388.250000	1103	913	190	247.031250	4635046.000000	293.171790	7	18	8	10	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	PPP2R1A	120808	1	1	1374.328462	4060.000000	2037	1818	219	311.765625	18742876.000000	939.351275	1	244	217	27	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	PPP2R1A	120808	1	2	318.515261	2276.421875	1055	959	96	199.968750	10215959.000000	798.246523	3	64	58	6	1	324.671352	483.677084	0.527922
CRL2097_SerumStarved	PPP2R1A	120808	2	1	782.425054	3859.390625	2013	1796	217	213.812500	7131296.000000	521.141187	2	124	112	12	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	PPP2R1A	120808	3	1	657.141404	2278.796875	1267	1040	227	239.593750	6708444.000000	437.488196	8	97	86	11	1	524.555580	757.999004	0.630631
CRL2097_SerumStarved	PPP2R1A	120808	4	1	424.911537	2022.125000	959	756	203	228.046875	4726695.000000	323.857143	4	84	75	9	2	437.822001	1311.629942	1.004412
CRL2097_SerumStarved	PPP2R1A	120808	5	1	634.158711	2822.390625	1496	1284	212	262.015625	6144819.000000	366.439203	2	102	90	12	2	639.101877	1762.220876	1.586028
CRL2097_SerumStarved	PPP2R1A	120808	6	1	336.145407	2278.750000	981	780	201	211.609375	6938123.000000	512.303256	3	106	86	20	1	509.018212	509.579026	0.556674
CRL2097_SerumStarved	PPP2R1A	120808	7	1	1575.911065	3921.984375	2496	2212	284	275.484375	7361690.000000	417.542397	2	155	140	15	1	375.585566	2330.814678	1.942643
CRL2097_SerumStarved	PPP2R1A	120808	8	1	984.455609	3605.125000	1940	1760	180	268.437500	6384153.000000	371.603783	1	117	108	9	2	716.655034	1517.420464	1.280145
CRL2097_SerumStarved	PPP2R1A	120808	10	1	1155.163143	1844.296875	1486	1255	231	251.609375	4246023.000000	263.679004	4	97	78	19	2	547.530932	1352.665164	0.992886
CRL2097_SerumStarved	PPP2R1A	120808	11	1	1520.849006	2353.187500	652	458	194	201.218750	4288521.000000	333.011415	2	45	27	18	2	852.813231	3079.724099	1.986558
CRL2097_SerumStarved	PPP2R1A	120808	12	1	1068.224839	1109.328125	1723	1231	492	227.578125	3568341.000000	244.994233	6	66	50	16	1	465.509681	1891.870605	1.131923
CRL2097_SerumStarved	PPP2R1A	120808	13	1	1101.026815	2700.281250	1367	1087	280	222.750000	3316253.000000	232.621563	9	110	96	14	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	PPP2R1A	120808	14	1	507.573495	1242.437500	936	610	326	206.890625	3627947.000000	273.993429	7	60	47	13	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	PPP2R1A	120808	15	1	1059.067961	3141.203125	1519	1299	220	229.781250	5280301.000000	359.057596	4	124	110	14	1	901.540082	1030.908990	0.619758
CRL2097_SerumStarved	PPP2R1A	120808	16	1	631.815876	1240.203125	1506	1134	372	192.812500	4014661.000000	325.337196	1	78	63	15	1	438.687262	1438.910184	1.344357
CRL2097_SerumStarved	PPP2R1A	120808	17	1	482.967988	1261.968750	878	680	198	166.031250	3132479.000000	294.793808	4	111	90	21	2	596.419583	1473.372302	1.101280
CRL2097_SerumStarved	PPP2R1A	120808	18	1	576.095325	1982.843750	959	712	247	228.281250	4018449.000000	275.047844	8	81	63	18	2	457.754268	657.652393	0.582810
CRL2097_SerumStarved	PPP2R1A	120808	19	1	1491.900412	2385.328125	1748	1734	14	12.078125	265084.000000	342.928849	1	112	110	2	1	519.745257	1414.352706	1.299529
CRL2097_SerumStarved	PPP2R1A	120808	20	1	1732.687569	1954.328125	2210	1792	418	201.406250	3812130.000000	295.743212	2	119	101	18	2	603.760807	1783.681528	1.583420
CRL2097_SerumStarved	PPP2R1A	120808	21	1	791.971620	1236.078125	1285	1127	158	177.281250	2981998.000000	262.823726	2	77	65	12	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	PPP2R1A	120808	22	1	1115.824000	1061.406250	1054	752	302	186.031250	3849527.000000	323.326642	3	79	62	17	1	703.436808	655.865693	0.508737
CRL2097_SerumStarved	PPP2R1A	120808	22	2	929.308839	1442.437500	1048	858	190	209.687500	3648488.000000	271.869449	5	50	38	12	1	344.567858	292.985613	0.285075
CRL2097_SerumStarved	PPP2R1A	120808	23	1	693.828399	3507.390625	1719	1502	217	246.562500	5107717.000000	323.682953	10	123	107	16	1	626.715023	1583.306146	1.436278
CRL2097_SerumStarved	PPP2R1A	120808	25	1	1031.667867	2005.750000	1727	1559	168	263.734375	2794738.000000	165.574856	11	207	187	20	2	864.976648	1449.619773	1.605073
CRL2097_SerumStarved	PPP2R1A	120808	26	1	557.501083	2110.265625	1227	972	255	205.046875	3939327.000000	300.184942	8	93	76	17	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	PPP2R1A	120808	27	1	682.077962	3121.171875	2092	1853	239	266.078125	4200426.000000	246.663104	9	106	93	13	2	624.126834	962.433103	0.878597
CRL2097_SerumStarved	PPP2R1A	120808	28	1	1584.823138	4137.718750	3029	2663	366	272.125000	4544885.000000	260.960324	9	221	197	24	1	372.729943	666.812186	0.663797
CRL2097_SerumStarved	PPP2R1A	120808	29	1	1323.642786	3995.984375	1864	1591	273	285.890625	5050046.000000	276.004044	8	130	110	20	3	695.085672	1624.814899	1.435586
CRL2097_SerumStarved	PPP2R1A	120808	30	1	737.504294	2366.078125	1619	1320	299	252.234375	4651825.000000	288.163600	6	76	64	12	4	1120.867868	1477.827301	3.255748
CRL2097_SerumStarved	ACTN4	120816	1	1	894.432358	1973.968750	2017	1750	267	255.156250	5458765.000000	334.278322	3	162	138	24	1	708.088636	620.589320	0.638484
CRL2097_SerumStarved	ACTN4	120816	2	1	576.236080	1781.515625	1305	1141	164	179.468750	3868848.000000	336.831621	2	81	69	12	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	ACTN4	120816	3	1	690.391172	2231.734375	1514	1369	145	224.593750	4931001.000000	343.050021	2	181	169	12	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	ACTN4	120816	3	2	1131.638404	3169.625000	2544	2358	186	245.500000	4344726.000000	276.522785	115	417	368	49	1	1733.043499	4425.667626	4.797586
CRL2097_SerumStarved	ACTN4	120816	4	1	1418.403386	2811.500000	2321	2036	285	252.796875	4495794.000000	277.878361	5	158	137	21	1	809.110523	1727.480604	1.437444
CRL2097_SerumStarved	ACTN4	120816	5	1	737.313470	2556.171875	1207	1010	197	270.828125	5362284.000000	309.368488	3	104	69	35	1	1921.086229	564.841749	0.445817
CRL2097_SerumStarved	ACTN4	120816	6	1	382.969419	1763.500000	627	478	149	168.250000	4689101.000000	435.466289	1	102	78	24	1	1152.020693	3852.657348	2.948483
CRL2097_SerumStarved	ACTN4	120816	7	1	1171.652590	2147.828125	2199	1950	249	276.515625	7870340.000000	444.727355	156	327	288	39	2	1321.021600	3744.027227	2.933911
CRL2097_SerumStarved	ACTN4	120816	8	1	2112.709791	2996.328125	3085	2694	391	264.312500	4787683.000000	283.026898	9	165	139	26	1	1878.334449	1078.734569	0.876779
CRL2097_SerumStarved	ACTN4	120816	8	2	629.906918	1811.468750	913	744	169	227.687500	4310955.000000	295.838251	5	64	48	16	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	ACTN4	120816	9	1	505.362987	1883.703125	998	805	193	282.187500	4781792.000000	264.772536	2	82	63	19	1	2153.420203	2443.677280	1.737534
CRL2097_SerumStarved	ACTN4	120816	10	1	968.250437	2450.468750	1293	1083	210	282.812500	4577025.000000	252.874309	3	87	74	13	1	833.274871	1698.735561	1.276532
CRL2097_SerumStarved	ACTN4	120816	11	1	1347.516605	3245.578125	1056	879	177	309.234375	3839204.000000	193.987368	9	82	67	15	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	ACTN4	120816	12	1	1819.015561	3537.343750	1980	1672	308	257.609375	4558004.000000	276.460484	9	126	109	17	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	ACTN4	120816	12	2	1686.015409	2842.640625	1860	1562	298	238.437500	4648742.000000	304.635780	3	133	102	31	3	1781.772923	1033.812619	0.889815
CRL2097_SerumStarved	ACTN4	120816	13	1	1238.741467	1828.187500	1495	1266	229	202.171875	4446608.000000	343.659325	2	72	59	13	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	ACTN4	120816	14	1	1257.373059	3379.203125	1972	1739	233	282.796875	4600740.000000	254.198575	6	197	174	23	1	1325.634774	4285.763007	3.005668
CRL2097_SerumStarved	ACTN4	120816	15	1	982.452797	2515.234375	940	737	203	223.093750	3877683.000000	271.584466	11	106	87	19	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	ACTN4	120816	16	1	1410.489023	3401.546875	2339	2177	162	254.734375	4153700.000000	254.781329	29	388	344	44	2	2663.003291	3601.381133	2.854529
CRL2097_SerumStarved	ACTN4	120816	17	1	323.948476	2040.734375	1052	862	190	214.953125	5832500.000000	423.965981	2	81	66	15	2	1075.361639	1996.503672	1.452962
CRL2097_SerumStarved	ACTN4	120816	18	1	333.041363	2009.609375	797	701	96	234.906250	4287806.000000	285.207264	4	73	57	16	1	1372.684760	960.322594	0.762480
CRL2097_SerumStarved	ACTN4	120816	19	1	467.371417	2034.921875	1550	1368	182	254.031250	4649434.000000	285.978226	8	95	73	22	1	826.557500	945.639184	0.886295
CRL2097_SerumStarved	ACTN4	120816	20	1	695.392297	3767.640625	2318	2110	208	245.734375	5365961.000000	341.194188	6	211	185	26	1	3118.104827	1712.794670	1.398718
CRL2097_SerumStarved	ACTN4	120816	21	1	635.425534	2353.921875	1262	1092	170	191.703125	4719962.000000	384.706333	7	92	82	10	1	713.019484	980.123036	0.811697
CRL2097_SerumStarved	ACTN4	120816	22	1	417.883144	2548.078125	1435	1272	163	201.640625	5373101.000000	416.358078	2	96	81	15	1	722.230530	573.789296	0.446750
CRL2097_SerumStarved	ACTN4	120816	23	1	708.105324	2016.906250	1491	1276	215	233.046875	4522150.000000	303.194770	7	95	79	16	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	ACTN4	120816	24	1	664.300225	2303.281250	1798	1561	237	203.953125	3529523.000000	270.399372	5	109	97	12	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	ACTN4	120816	25	1	1259.078023	2228.171875	1947	1755	192	226.234375	4740965.000000	327.437323	6	218	192	26	1	2049.644196	1126.950967	0.800006
CRL2097_SerumStarved	ACTN4	120816	26	1	1043.532700	2657.234375	2202	2008	194	270.156250	5234023.000000	302.719665	9	180	163	17	2	1766.827939	3614.367789	2.634175
CRL2097_SerumStarved	ACTN4	120816	27	1	707.636229	2815.500000	1632	1424	208	245.609375	4707651.000000	299.487945	3	310	261	49	2	2918.360157	2837.742858	2.092533
CRL2097_SerumStarved	ACTN4	120816	28	1	564.333709	2924.593750	1525	1368	157	219.265625	5077897.000000	361.853987	3	219	197	22	1	1324.139826	1441.668906	1.084651
CRL2097_SerumStarved	ACTN4	120816	29	1	515.125450	2298.718750	900	750	150	239.890625	4910951.000000	319.869146	6	88	78	10	1	1307.519265	997.675532	0.661808
CRL2097_SerumStarved	ACTN4	120816	30	1	880.420772	3334.593750	1518	1316	202	251.171875	3655380.000000	227.395334	10	115	98	17	1	6939.796155	585.686992	0.405985
CRL2097_SerumStarved	SLC1A5	120816	1	1	621.788531	2623.953125	1126	967	159	277.875000	5803561.000000	326.336089	9	144	116	28	1	1766.115200	1402.298617	0.981255
CRL2097_SerumStarved	SLC1A5	120816	2	1	645.354810	2717.390625	1697	1542	155	214.593750	2992566.000000	217.894714	10	156	136	20	2	794.931950	1043.523157	1.363080
CRL2097_SerumStarved	SLC1A5	120816	2	2	542.919609	2653.109375	1602	1297	305	251.421875	5693816.000000	353.850973	10	118	103	15	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	SLC1A5	120816	3	1	906.555496	1350.484375	1166	915	251	315.375000	4547701.000000	225.312178	8	132	101	31	2	450.489526	839.668220	0.955221
CRL2097_SerumStarved	SLC1A5	120816	4	1	1200.687213	2895.093750	1510	1247	263	242.312500	4285601.000000	276.347756	6	146	128	18	1	549.086882	508.841883	0.512759
CRL2097_SerumStarved	SLC1A5	120816	5	1	1525.905757	2310.109375	2135	1762	373	281.140625	4505233.000000	250.388095	6	248	181	67	0	0.000000	0.000000	0.000000
CRL2097_SerumStarved	SLC1A5	120816	6	1	536.442177	1358.750000	837	644	193	181.281250	3183831.000000	274.420876	4	33	23	10	1	344.427539	1160.338033	1.162385
CRL2097_SerumStarved	SLC1A5	120816	7	1	673.400632	1557.656250	783	619	164	187.218750	3344350.000000	279.114505	8	118	84	34	3	345.969818	915.599068	0.921194
CRL2097_SerumStarved	SLC1A5	120816	8	1	1893.130074	1890.421875	2272	1984	288	272.578125	3916629.000000	224.512984	8	168	146	22	1	671.994585	2013.848509	2.292097
CRL2097_SerumStarved	SLC1A5	120816	9	1	819.089518	1869.406250	1254	1018	236	213.734375	3177777.000000	232.310622	1	64	41	23	1	800.355942	1041.982445	3.141123
CRL2097_SerumStarved	SLC1A5	120816	10	1	1191.088221	2585.968750	1469	1199	270	249.406250	3664888.000000	229.600802	11	343	275	68	2	1474.071976	3580.593468	4.132520
CRL2097_SerumStarved	SLC1A5	120816	11	1	505.591832	943.921875	627	473	154	187.140625	3788154.000000	316.285714	5	179	137	42	1	711.059103	2169.427451	1.893346
CRL2097_SerumStarved	SLC1A5	120816	12	1	1885.304833	3399.375000	2455	2116	339	234.281250	3545811.000000	236.481993	3	190	128	62	1	879.116955	2252.161327	2.098809
