cellType 	 gene 	 date 	 dataNum 	 objNum 	volume 	 area 	 totalGAPDH 	 cytoGAPDH 	 nucGAPDH 	nucArea 	 nucIntensityTotal 	 nucIntensityAvg 	numCyclin 	 totalRNA 	 cytoRNA 	 nucRNA 	numTxnSites 	 avgIntron 	 avgExon 	 numRnaPerTxnSiteAvgExon 
A549	UBC	130220	14	2	2390.312835	1481.765625	2665	2389	276	212.906250	13320899.000000	977.608909	67	558	468	90	5	397.889397	932.158542	0.884993
A549	UBC	130220	14	3	1703.415827	1321.718750	2582	2216	366	183.546875	15976535.000000	1360.052354	63	603	506	97	3	808.456518	1920.752713	1.621710
A549	UBC	130220	14	4	2225.125183	1297.359375	2629	2256	373	202.656250	15427720.000000	1189.492675	51	507	437	70	5	647.351928	1470.703693	1.191499
A549	UBC	130220	15	1	3465.558497	2210.593750	4125	3831	294	305.562500	22591015.000000	1155.196103	219	756	649	107	3	1130.359259	2031.127833	1.698347
A549	UBC	130220	15	2	2280.984860	1261.421875	2960	2597	363	206.578125	14772235.000000	1117.331140	98	740	635	105	2	691.789264	1119.026555	0.945351
A549	UBC	130220	16	1	1738.012109	1454.312500	2545	2189	356	206.328125	11639337.000000	881.434078	66	497	405	92	4	1123.378088	2496.045408	2.312720
A549	UBC	130220	16	2	1855.283744	1529.000000	2489	2191	298	207.781250	19559674.000000	1470.873364	176	474	388	86	1	979.124141	2118.282163	1.724055
A549	UBC	130220	16	3	2134.699882	1688.687500	3312	3026	286	206.718750	10104500.000000	763.756614	14	568	458	110	6	815.806171	1568.471129	1.275264
A549	UBC	130220	17	1	1824.021685	1469.203125	3146	2881	265	215.078125	17967859.000000	1305.329386	154	697	528	169	3	1345.025043	2717.670052	2.331457
A549	UBC	130220	17	2	3501.625482	1649.859375	3170	2889	281	228.453125	16287600.000000	1113.986731	176	811	671	140	2	1187.765939	1366.956445	1.375373
A549	UBC	130220	17	3	1744.489899	1249.234375	2261	1950	311	180.687500	8890239.000000	768.785801	8	528	423	105	3	1100.968715	2432.977645	2.088280
A549	UBC	130220	18	1	1418.189470	1352.218750	2058	1858	200	175.281250	9365932.000000	834.902122	9	335	271	64	2	1129.020916	1888.443809	1.582469
A549	UBC	130220	18	2	1572.455372	1344.937500	2303	2071	232	200.312500	10106299.000000	788.322855	39	342	285	57	3	812.047440	1389.687032	1.098718
A549	UBC	130220	18	3	2826.471726	1310.500000	2604	2311	293	204.562500	10316517.000000	788.001604	22	406	345	61	3	432.529956	1204.024678	0.972696
A549	UBC	130220	19	1	1452.685108	1051.250000	1729	1533	196	201.218750	10515271.000000	816.529818	11	583	509	74	5	1027.285547	2250.434617	1.791236
A549	UBC	130220	19	2	1375.032587	1143.671875	1839	1672	167	179.578125	10867021.000000	945.533890	12	493	443	50	2	1436.250327	2842.599167	2.147019
A549	UBC	130220	19	3	3154.275624	1831.671875	3900	3550	350	313.093750	19315943.000000	963.965615	11	860	688	172	2	3037.112857	5577.363200	4.383986
A549	UBC	130220	19	4	2736.774765	1362.890625	2759	2505	254	223.500000	13151905.000000	919.456446	82	697	599	98	3	733.203171	1527.371894	1.323984
A549	GAPDH	130410	1	1	1577.718029	992.843750	3151	2739	412	218.718750	82762852.000000	5912.476925	201	3151	2739	412	5	748.063323	704.228895	0.138262
A549	GAPDH	130410	1	2	1282.801500	1348.171875	2631	2334	297	150.140625	39689033.000000	4130.402019	17	2631	2334	297	4	1008.918850	737.703718	0.807703
A549	GAPDH	130410	1	3	1278.323165	836.640625	2743	2278	465	179.250000	76392894.000000	6659.073745	102	2743	2278	465	3	1340.956404	949.678404	0.092370
A549	GAPDH	130410	1	4	1297.747348	819.734375	2700	2334	366	142.500000	49226864.000000	5397.682456	48	2700	2334	366	3	1102.516107	892.867850	0.115227
A549	GAPDH	130410	1	5	1315.850814	927.484375	2542	2287	255	183.140625	63202582.000000	5392.251685	34	2542	2287	255	4	1451.229781	1151.594345	0.197274
A549	GAPDH	130410	2	1	1168.016859	839.859375	2117	1802	315	150.218750	58525571.000000	6087.535989	53	2117	1802	315	4	691.946080	629.780994	0.345165
A549	GAPDH	130410	2	2	1157.841034	862.578125	2093	1859	234	162.109375	63069420.000000	6078.980241	61	2093	1859	234	2	1390.856523	1552.275473	1.164416
A549	GAPDH	130410	2	3	1774.155075	1248.265625	2990	2726	264	204.500000	70572434.000000	5392.148075	106	2990	2726	264	3	1266.437851	1625.438991	1.608463
A549	GAPDH	130410	3	1	1987.305071	1722.984375	3714	3440	274	227.968750	49613335.000000	3400.502742	21	3714	3440	274	5	1688.646416	1505.931298	0.702269
A549	GAPDH	130410	4	1	1728.238865	1733.859375	3344	3101	243	200.000000	83921283.000000	6556.350234	125	3344	3101	243	3	1536.213456	1521.600671	0.290286
A549	GAPDH	130410	4	2	1728.905076	1888.421875	3678	3441	237	228.125000	97044510.000000	6646.884247	168	3678	3441	237	2	2911.320199	3548.419025	0.438857
A549	GAPDH	130410	4	3	1705.351193	1010.687500	2837	2521	316	179.859375	82423442.000000	7160.406741	152	2837	2521	316	3	885.251204	890.086425	0.206863
A549	GAPDH	130410	5	1	2436.300543	1454.218750	4199	3871	328	191.406250	85180697.000000	6953.526286	121	4199	3871	328	4	1511.468661	1132.091166	0.271245
A549	GAPDH	130410	5	2	2044.204493	1587.343750	3312	3066	246	221.109375	49860253.000000	3523.443785	6	3312	3066	246	1	7088.050163	8166.091939	6.867287
A549	GAPDH	130410	5	3	2918.166671	2146.296875	5243	4998	245	270.703125	77543384.000000	4475.808600	124	5243	4998	245	3	1543.845856	1535.268714	0.197858
A549	GAPDH	130410	6	1	1877.046514	2471.796875	3549	3284	265	213.343750	77139244.000000	5649.571115	141	3549	3284	265	2	3585.698491	3427.449390	3.553039
A549	GAPDH	130410	6	2	1394.167435	1040.609375	2556	2331	225	185.562500	58065027.000000	4889.274756	56	2556	2331	225	2	3431.143999	3568.325500	3.105151
A549	GAPDH	130410	6	3	1275.875044	1187.859375	2623	2402	221	178.843750	57998831.000000	5067.170278	49	2623	2402	221	3	1412.218781	1186.685646	0.948865
A549	GAPDH	130410	7	1	838.574856	1322.078125	1788	1612	176	141.062500	41063330.000000	4548.441515	2	1788	1612	176	3	943.062358	862.459803	0.695363
A549	GAPDH	130410	7	2	1100.801932	1400.531250	2483	2309	174	212.843750	52492723.000000	3853.525400	3	2483	2309	174	5	1447.639814	1562.084481	1.183824
A549	GAPDH	130410	7	3	1139.863824	1041.812500	2218	2043	175	145.031250	61728431.000000	6650.337320	55	2218	2043	175	1	2707.779010	2126.400166	1.771203
A549	GAPDH	130410	8	1	2322.568741	1966.437500	3356	2999	357	244.312500	92264829.000000	5900.794896	4	3356	2999	357	3	685.628777	710.108198	0.671158
A549	GAPDH	130410	8	2	1984.514581	1406.812500	3517	3263	254	201.406250	74407003.000000	5772.459503	124	3517	3263	254	3	2463.817912	2519.256330	2.384344
A549	GAPDH	130410	8	3	1942.388710	1220.187500	3114	2898	216	195.375000	44457699.000000	3555.478167	44	3114	2898	216	4	2127.254507	2133.551940	2.092464
A549	GAPDH	130410	9	1	1696.163958	1318.781250	2999	2745	254	194.921875	96786594.000000	7758.444409	158	2999	2745	254	2	1825.383818	1503.160387	0.178963
A549	GAPDH	130410	9	2	1120.563288	773.109375	1831	1662	169	139.734375	47115704.000000	5268.445041	2	1831	1662	169	4	1153.620288	1116.414521	0.891589
A549	GAPDH	130410	9	3	1048.599355	709.968750	1685	1478	207	125.390625	47189321.000000	5880.289221	7	1685	1478	207	1	2029.532387	2160.553905	2.057219
A549	GAPDH	130410	10	1	1221.181447	872.421875	2136	1915	221	146.171875	49705238.000000	5313.226937	22	2136	1915	221	3	2148.832238	2185.258853	1.159227
A549	GAPDH	130410	10	2	963.702973	704.281250	1820	1645	175	142.187500	46135173.000000	5069.799231	31	1820	1645	175	2	843.235851	879.737083	0.464989
A549	GAPDH	130410	10	3	1548.844938	1108.734375	2748	2459	289	174.937500	56406927.000000	5038.132101	61	2748	2459	289	6	2097.325168	2188.480589	0.304501
A549	GAPDH	130410	10	4	1230.036264	761.468750	1952	1752	200	179.750000	56340332.000000	4897.455841	39	1952	1752	200	2	1785.609402	2436.072333	2.178499
A549	GAPDH	130410	11	1	1349.135677	1070.250000	2227	2061	166	149.828125	44968708.000000	4689.613933	66	2227	2061	166	5	1651.205918	1826.837660	1.510655
A549	GAPDH	130410	11	2	1369.915788	1167.687500	2577	2306	271	161.140625	57098447.000000	5536.550664	51	2577	2306	271	3	1950.049812	2090.528094	1.809508
A549	GAPDH	130410	11	3	1509.913830	1053.375000	2351	2145	206	181.796875	57981728.000000	4983.388741	29	2351	2145	206	3	2212.990636	2382.265166	1.931608
A549	GAPDH	130410	12	1	1420.325099	1383.406250	3017	2730	287	185.671875	73498020.000000	6185.140116	73	3017	2730	287	3	2086.115361	1800.246824	1.166825
A549	GAPDH	130410	12	2	1387.768209	1287.265625	2864	2593	271	158.609375	60842427.000000	5993.737267	56	2864	2593	271	2	5453.908182	4080.272875	1.406475
A549	GAPDH	130410	12	3	1118.407586	771.453125	2282	1942	340	164.656250	58874519.000000	5586.877871	56	2282	1942	340	5	1448.079086	1426.844464	0.276833
A549	GAPDH	130410	13	1	1749.624822	1303.343750	2909	2698	211	172.000000	86950007.000000	7898.801508	98	2909	2698	211	1	1086.275403	1371.592396	1.251006
A549	GAPDH	130410	13	2	2107.715928	2726.203125	3841	3600	241	173.937500	51122926.000000	4592.429572	12	3841	3600	241	2	3192.203948	2595.224448	2.371044
A549	GAPDH	130410	14	1	1440.224093	1203.390625	2805	2533	272	165.484375	46692546.000000	4408.700406	30	2805	2533	272	1	2188.177119	1579.939967	0.372461
A549	GAPDH	130410	14	2	1544.050410	1555.718750	2726	2536	190	158.687500	53941313.000000	5311.275404	58	2726	2536	190	3	2278.084590	2675.915255	0.843802
A549	GAPDH	130410	14	3	1527.020738	1582.796875	2846	2645	201	152.781250	48818436.000000	4992.681121	35	2846	2645	201	2	2212.531482	1972.586559	1.815589
A549	GAPDH	130410	15	1	1484.651220	1679.781250	3287	2951	336	198.265625	98089199.000000	7730.254472	177	3287	2951	336	2	1277.983232	1773.917563	1.493118
A549	GAPDH	130410	15	2	1250.513424	1398.578125	2829	2592	237	191.281250	102837988.000000	8400.423787	114	2829	2592	237	1	4070.759796	4166.131051	2.663233
A549	ICAM1	130410	1	1	1796.348721	1061.421875	2867	2603	264	148.109375	57002986.000000	6013.607554	69	0	0	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	1	2	2390.130144	1366.812500	3101	2913	188	212.890625	94776579.000000	6956.079193	92	0	0	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	1	3	1738.474374	1183.296875	2512	2317	195	148.203125	47282311.000000	4984.956352	4	1	1	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	2	1	1478.363549	1113.062500	2290	2109	181	173.015625	53310118.000000	4814.424095	30	1	0	1	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	2	2	2560.786469	1452.734375	3171	2815	356	211.875000	57386658.000000	4232.054425	121	0	0	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	2	3	1424.023552	866.000000	2250	1974	276	154.281250	57377968.000000	5811.015597	44	0	0	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	2	4	1675.365441	1166.953125	2274	2092	182	196.671875	68661776.000000	5454.975451	46	0	0	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	3	1	2386.390751	1145.234375	2488	2346	142	196.828125	49930179.000000	3963.656347	19	0	0	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	3	2	1410.036830	916.593750	2119	1938	181	157.875000	51770791.000000	5123.791667	6	0	0	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	3	3	983.939641	446.890625	1684	1316	368	89.937500	43865819.000000	7620.885858	61	0	0	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	4	1	2504.933913	1932.000000	3213	3013	200	213.953125	50844957.000000	3713.207989	9	0	0	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	4	2	2335.182295	1361.218750	3318	3128	190	228.656250	101796022.000000	6956.131065	164	0	0	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	4	3	1944.143846	1270.000000	2632	2457	175	206.593750	60184061.000000	4551.812207	64	0	0	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	5	1	1077.021023	648.218750	1859	1534	325	180.250000	74275763.000000	6438.606363	79	0	0	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	5	2	1094.169221	835.093750	1981	1714	267	188.375000	63136758.000000	5236.957366	59	0	0	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	5	3	1603.775949	1833.921875	2779	2587	192	234.937500	102288260.000000	6802.890396	150	0	0	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	5	4	1965.599394	1313.359375	2870	2634	236	211.390625	106579458.000000	7877.851874	174	0	0	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	6	1	830.624986	733.171875	1477	1326	151	152.000000	51903464.000000	5335.471217	12	0	0	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	6	2	777.805335	465.062500	1411	1145	266	117.015625	53421029.000000	7133.265990	46	0	0	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	6	3	1338.340629	593.843750	1650	1450	200	150.468750	54248172.000000	5633.247352	8	0	0	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	6	4	1059.155257	535.875000	1391	1233	158	136.921875	50444549.000000	5756.538742	27	0	0	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	7	1	934.503832	556.140625	1590	1367	223	99.281250	48722474.000000	7668.000315	83	0	0	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	7	2	3415.645842	1575.218750	4244	3925	319	330.093750	121312842.000000	5742.347913	22	5	0	5	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	7	3	1596.592787	1039.078125	2599	2382	217	222.062500	107659904.000000	7575.281734	191	0	0	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	7	4	1594.649587	703.437500	2030	1869	161	182.468750	71522029.000000	6124.510104	34	0	0	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	8	1	1634.337954	1184.750000	2150	1961	189	186.453125	52964912.000000	4438.524428	37	0	0	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	8	2	2150.423874	1363.968750	3184	2855	329	259.234375	107558674.000000	6482.953047	24	1	1	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	8	3	1622.154416	1546.343750	2534	2336	198	214.343750	61975411.000000	4517.816810	18	2	1	1	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	9	1	2737.737793	1557.281250	3284	3016	268	176.546875	101345802.000000	8969.448801	116	0	0	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	9	2	1555.127305	649.203125	2814	2227	587	150.687500	68597861.000000	7113.009229	52	4	1	3	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	9	3	1377.348360	635.640625	2429	1920	509	138.281250	63002951.000000	7118.977514	68	0	0	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	10	1	2219.497997	1097.078125	2448	2245	203	206.921875	67351888.000000	5085.848222	86	3	3	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	10	2	1744.094080	769.687500	1971	1764	207	155.406250	51559966.000000	5183.990147	9	0	0	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	10	3	1633.444569	752.625000	2031	1809	222	135.796875	52286187.000000	6016.130135	15	0	0	0	0	0.000000	0.000000	0.000000
A549	ICAM1	130410	10	4	1533.111010	757.421875	2013	1838	175	127.375000	48967248.000000	6006.777233	12	0	0	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	1	1	2851.153330	2624.968750	4433	3996	437	200.093750	65824794.000000	5140.152585	136	1	1	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	1	2	1829.430666	1042.937500	2482	2226	256	220.593750	86203799.000000	6105.949780	107	1	0	1	0	0.000000	0.000000	0.000000
A549	LUM	130410	1	3	1429.951348	753.984375	2289	1966	323	177.125000	77635227.000000	6848.555663	89	1	0	1	0	0.000000	0.000000	0.000000
A549	LUM	130410	2	1	2599.651523	1721.640625	3249	3027	222	180.328125	40207101.000000	3483.848973	4	0	0	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	2	2	2391.046408	1729.140625	2829	2648	181	206.562500	68459777.000000	5178.500530	84	2	2	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	2	3	1667.464325	1015.984375	2135	1969	166	159.125000	44868168.000000	4405.750982	5	0	0	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	2	4	1378.731154	911.531250	2093	1927	166	158.468750	43683596.000000	4307.197397	4	0	0	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	3	1	1482.144114	1371.218750	2493	2312	181	181.328125	47349267.000000	4080.074709	63	0	0	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	3	2	1851.311392	1259.031250	2447	2274	173	182.562500	45659451.000000	3907.861263	57	0	0	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	3	3	1669.479499	819.500000	2458	2177	281	146.062500	35611754.000000	3809.558622	15	0	0	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	4	1	2540.893593	1477.375000	3755	3444	311	255.062500	86441950.000000	5295.390223	180	0	0	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	4	2	3220.130799	1833.640625	3702	3428	274	225.140625	76518456.000000	5310.462628	22	1	1	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	4	3	1942.160378	832.828125	2754	2432	322	165.500000	73660625.000000	6954.364143	128	4	4	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	5	1	2483.187065	2240.953125	3390	3156	234	208.218750	42942711.000000	3222.475687	6	0	0	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	5	2	1399.860670	1388.046875	2588	2351	237	156.078125	46230897.000000	4628.180699	54	3	3	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	5	3	1355.949659	1196.578125	2582	2329	253	144.890625	40075446.000000	4321.734714	24	0	0	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	6	1	1303.907423	1392.906250	2137	1958	179	151.453125	40356780.000000	4163.497369	53	2	0	2	0	0.000000	0.000000	0.000000
A549	LUM	130410	6	2	1281.262781	1080.890625	1967	1814	153	153.500000	43605206.000000	4438.640676	42	0	0	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	6	3	1979.310787	900.671875	2412	2201	211	151.953125	52460841.000000	5394.430951	76	0	0	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	6	4	1673.732035	1045.171875	2258	2057	201	159.343750	42143236.000000	4132.500098	10	0	0	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	7	1	1214.398472	1139.171875	1713	1562	151	147.828125	42538963.000000	4496.243843	14	1	1	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	7	2	1206.717119	866.984375	1592	1464	128	138.453125	41651119.000000	4700.498702	12	1	0	1	0	0.000000	0.000000	0.000000
A549	LUM	130410	7	3	3657.828629	1657.000000	4096	3910	186	158.718750	79233414.000000	7800.099823	150	0	0	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	8	1	1437.774509	908.921875	2201	1931	270	164.843750	44416397.000000	4210.085024	53	0	0	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	8	2	1508.772868	1281.140625	2052	1915	137	165.203125	45869544.000000	4338.366027	17	0	0	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	8	3	1416.256581	1111.421875	2185	2041	144	173.093750	47331892.000000	4272.602636	20	0	0	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	9	1	5072.154561	3966.671875	6132	5734	398	441.484375	97635516.000000	3455.512865	7	1	0	1	0	0.000000	0.000000	0.000000
A549	LUM	130410	10	1	2648.989556	1468.578125	3258	3009	249	189.187500	52663160.000000	4349.451602	88	0	0	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	10	2	1820.320801	827.046875	2722	2288	434	214.734375	92854137.000000	6756.467802	96	3	3	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	10	3	3905.709631	2280.171875	4378	4094	284	260.296875	45946505.000000	2758.059007	1	0	0	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	11	1	1575.972282	2191.593750	2213	2031	182	196.140625	44604206.000000	3553.270613	11	1	0	1	0	0.000000	0.000000	0.000000
A549	LUM	130410	11	2	1638.749405	1165.171875	2543	2253	290	159.156250	38319987.000000	3762.025034	10	0	0	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	11	3	1843.416523	1024.156250	2144	1980	164	206.296875	83130525.000000	6296.336060	155	0	0	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	12	1	1364.170367	1424.843750	2647	2346	301	209.062500	83323613.000000	6227.474813	165	0	0	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	12	2	1178.063530	914.453125	1820	1652	168	166.718750	48045914.000000	4502.897282	27	0	0	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	12	3	931.185635	979.234375	1741	1593	148	147.109375	44473001.000000	4723.632608	34	0	0	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	12	4	1786.285513	1557.062500	2230	2079	151	160.468750	43052290.000000	4192.043817	7	0	0	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	14	1	1497.296160	1160.687500	2344	2184	160	162.156250	43859178.000000	4226.168626	7	0	0	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	14	2	2287.869176	1281.046875	3039	2824	215	200.859375	79475868.000000	6182.486814	111	0	0	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	14	3	2727.509993	2089.187500	3922	3557	365	335.062500	88695191.000000	4136.130899	7	1	1	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	15	1	1499.362743	1250.828125	2748	2448	300	207.578125	87931715.000000	6618.872036	164	0	0	0	0	0.000000	0.000000	0.000000
A549	LUM	130410	15	2	1713.664039	1161.937500	2730	2512	218	174.328125	77726173.000000	6966.583580	147	0	0	0	0	0.000000	0.000000	0.000000
A549	EEF2	130605	1	1	777.842336	664.281250	1341	1043	298	135.453125	50232222.000000	5794.465567	61	359	271	88	0	0.000000	0.000000	0.000000
A549	EEF2	130605	1	2	648.990606	592.062500	1192	916	276	134.359375	52134116.000000	6062.811490	64	326	258	68	0	0.000000	0.000000	0.000000
A549	EEF2	130605	1	3	1084.654912	872.531250	2105	1778	327	170.421875	58074292.000000	5324.497295	14	506	454	52	2	1945.279603	1691.939756	1.157763
A549	EEF2	130605	2	1	1075.527010	971.406250	1872	1662	210	150.859375	58322088.000000	6040.609839	119	569	512	57	0	0.000000	0.000000	0.000000
A549	EEF2	130605	2	2	936.259464	1056.546875	1833	1592	241	144.578125	52295292.000000	5651.712093	96	539	478	61	1	1627.737655	3744.884039	2.651107
A549	EEF2	130605	4	1	1585.700454	1654.234375	3045	2776	269	194.218750	67226548.000000	5408.410941	72	938	861	77	1	2412.359908	1218.929435	0.688318
A549	EEF2	130605	5	1	1134.653921	851.015625	2089	1676	413	160.484375	53885506.000000	5246.373868	25	464	383	81	1	1075.969925	1195.449796	0.673648
A549	EEF2	130605	5	2	1563.235349	1018.015625	3104	2477	627	187.046875	52948810.000000	4423.089967	15	594	495	99	1	466.188579	1020.625052	0.643010
A549	EEF2	130605	5	3	1906.895785	1151.843750	3561	3062	499	205.500000	55436366.000000	4215.052159	51	573	531	42	1	766.117137	741.717366	0.468482
A549	EEF2	130605	6	1	1667.372753	1518.078125	2829	2427	402	198.609375	57311482.000000	4508.809850	79	873	760	113	0	0.000000	0.000000	0.000000
A549	EEF2	130605	6	2	1183.437290	692.484375	2405	1757	648	173.406250	86288654.000000	7775.153541	113	727	540	187	2	950.574747	2058.980225	1.252645
A549	EEF2	130605	7	1	1170.237970	986.906250	1953	1702	251	177.125000	56417165.000000	4976.814132	54	461	410	51	1	5699.132154	4906.977420	2.755076
A549	EEF2	130605	7	2	1219.375820	950.328125	1958	1598	360	202.015625	55056942.000000	4258.406837	17	520	434	86	2	1753.034930	1197.365053	0.649308
A549	EEF2	130605	7	3	976.978332	567.031250	1796	1251	545	119.812500	48410638.000000	6313.333073	14	372	277	95	0	0.000000	0.000000	0.000000
A549	EEF2	130605	8	1	911.102987	917.359375	1633	1454	179	154.312500	52906116.000000	5357.038882	8	400	356	44	3	1161.584158	2439.119772	1.358294
A549	EEF2	130605	8	2	868.657232	981.265625	1531	1358	173	170.921875	52343577.000000	4785.042234	4	385	345	40	1	1436.051096	1113.518095	0.675064
A549	EEF2	130605	8	3	1411.229665	1621.468750	2863	2514	349	215.156250	63270611.000000	4594.815614	94	515	468	47	1	816.995755	630.187306	0.364129
A549	EEF2	130605	8	4	1202.261342	911.859375	2355	1824	531	157.203125	54081418.000000	5375.352152	91	389	300	89	2	1559.704762	1369.557328	0.825871
A549	EEF2	130605	9	1	829.091826	581.859375	1766	1113	653	161.765625	44984317.000000	4345.051386	3	534	357	177	2	1657.413756	1955.905284	1.361692
A549	EEF2	130605	9	2	1108.868308	796.109375	2647	1923	724	205.015625	85056764.000000	6482.490969	104	481	391	90	3	1282.910782	1691.755769	1.021934
A549	EEF2	130605	9	3	856.880662	800.609375	2074	1603	471	199.781250	74713565.000000	5843.388472	58	450	383	67	2	1934.746067	814.095993	0.467468
A549	EEF2	130605	10	1	1141.278146	1263.671875	2641	2171	470	243.359375	105117655.000000	6749.127127	142	668	558	110	4	1228.529759	3090.747219	1.737070
A549	EEF2	130605	10	2	1598.052842	1193.359375	2784	2296	488	203.406250	101889958.000000	7826.851897	93	731	625	106	4	1930.525518	4231.926505	2.708633
A549	EEF2	130605	11	1	712.254545	668.656250	1503	1178	325	137.859375	44806949.000000	5078.425592	14	394	328	66	2	1075.088822	2852.504337	1.758135
A549	EEF2	130605	11	2	609.241478	502.093750	1359	998	361	121.328125	45517507.000000	5861.881133	4	393	292	101	1	1795.956014	2193.104194	1.294150
A549	EEF2	130605	12	1	552.501422	528.703125	1279	987	292	126.015625	47737961.000000	5919.152015	80	335	267	68	3	1032.984056	2190.271563	1.277095
A549	EEF2	130605	12	2	663.238949	503.125000	1290	967	323	113.906250	44854303.000000	6152.853635	68	316	260	56	2	1536.029845	1749.536233	1.084829
A549	EEF2	130605	12	3	682.054800	579.078125	1535	1063	472	132.640625	47480628.000000	5593.194487	27	321	246	75	3	1525.759765	2591.644711	1.616271
A549	EEF2	130605	12	4	1369.870392	1147.484375	2617	2245	372	211.625000	87618421.000000	6469.168709	186	679	598	81	3	1059.872857	1470.252155	0.897534
A549	EEF2	130605	13	1	675.635779	536.765625	1344	1043	301	112.406250	50741832.000000	7053.354462	66	362	288	74	1	1164.189226	2078.856251	1.191489
A549	EEF2	130605	13	2	810.673436	836.296875	1580	1397	183	122.921875	52898477.000000	6724.097750	74	457	415	42	2	2471.087680	4321.281154	2.410589
A549	EEF2	130605	15	1	824.309888	555.109375	1209	940	269	123.281250	57306387.000000	7263.166920	75	249	206	43	2	2635.562111	4943.966651	2.890832
A549	GAPDH	130605	1	1	903.451580	688.921875	1671	1287	384	137.296875	26398930.000000	3004.316604	75	1671	1287	384	2	1531.117881	2447.963998	0.801307
A549	GAPDH	130605	1	2	1390.603793	1510.812500	2335	2160	175	184.968750	29430256.000000	2486.083460	94	2335	2160	175	3	1740.381754	2139.376231	0.609565
A549	GAPDH	130605	1	3	995.162930	460.437500	2087	1494	593	131.250000	33332713.000000	3968.180119	59	2087	1494	593	2	645.407541	812.258287	0.553447
A549	GAPDH	130605	1	4	1261.874498	779.328125	2232	1794	438	147.937500	20218714.000000	2135.478876	28	2232	1794	438	4	604.495567	754.387087	0.190366
