cellType 	 gene 	 date 	 dataNum 	 objNum 	volume 	 area 	 totalGAPDH 	 cytoGAPDH 	 nucGAPDH 	nucArea 	 nucIntensityTotal 	 nucIntensityAvg 	numCyclin 	 totalRNA 	 cytoRNA 	 nucRNA 	numTxnSites 	 avgIntron 	 avgExon 	 numRnaPerTxnSiteAvgExon 
CRL2097	EEF2	120501	1	1	2701.728817	2475.250000	2706	2579	127	244.609375	13019038.000000	831.621718	6	956	893	63	1	1322.048649	3415.201492	3.997477
CRL2097	EEF2	120501	2	1	3191.062796	3568.609375	3896	3613	283	295.390625	28105880.000000	1486.690294	187	1291	1211	80	2	1156.095080	2154.807688	1.804323
CRL2097	EEF2	120501	3	1	1310.284332	1682.078125	1948	1799	149	188.468750	12727517.000000	1055.174681	15	871	821	50	2	1325.807997	1247.256734	1.088945
CRL2097	EEF2	120501	3	2	2667.370626	3426.109375	3714	3576	138	264.921875	20640753.000000	1217.384429	383	1287	1243	44	1	750.208475	2264.936319	1.917254
CRL2097	EEF2	120501	4	1	2126.453426	1632.984375	1901	1647	254	259.843750	9702296.000000	583.421287	3	744	666	78	2	653.576714	1284.282932	1.676983
CRL2097	EEF2	120501	4	2	2919.201317	3479.937500	3790	3610	180	284.187500	18169069.000000	998.959149	2	1332	1270	62	1	692.340284	1165.120807	0.963156
CRL2097	EEF2	120501	5	1	1480.746377	1551.031250	1955	1835	120	176.750000	7720914.000000	682.541902	7	828	791	37	2	740.549695	1751.532385	2.069995
CRL2097	EEF2	120501	5	2	2312.853581	2809.015625	2764	2630	134	179.859375	10497307.000000	911.937017	10	1006	942	64	2	578.528871	1161.615431	1.098239
CRL2097	EEF2	120501	6	2	1186.405154	1279.406250	1711	1603	108	172.453125	13223773.000000	1198.131104	7	616	584	32	2	814.597925	2275.706168	1.828545
CRL2097	EEF2	120501	6	3	2550.178883	2891.328125	2902	2788	114	225.281250	11692916.000000	810.994313	1	1349	1295	54	0	0.000000	0.000000	0.000000
CRL2097	EEF2	120501	7	1	4859.566225	6582.046875	5577	5373	204	401.250000	30330831.000000	1181.107126	12	2250	2149	101	2	1007.822290	2244.701837	2.298968
CRL2097	EEF2	120501	8	1	2467.652869	3417.515625	2956	2842	114	247.453125	10496803.000000	662.802488	17	1157	1116	41	2	874.912520	1999.783849	2.297122
CRL2097	EEF2	120501	8	2	4391.366243	5445.250000	4775	4640	135	313.109375	20634950.000000	1029.739508	7	1932	1870	62	1	1581.043421	4181.963240	3.687623
CRL2097	EEF2	120501	9	1	1416.058953	1894.906250	1876	1790	86	192.796875	12801107.000000	1037.450928	60	777	730	47	2	1537.494257	3181.470896	2.915915
CRL2097	EEF2	120501	10	1	1322.094148	1744.687500	2253	2112	141	179.140625	16140944.000000	1407.845094	3	961	903	58	3	975.964587	2118.883455	1.717071
CRL2097	EEF2	120501	10	2	1738.330554	1943.687500	2361	2218	143	314.328125	26656675.000000	1325.082020	138	974	914	60	1	2168.742484	4010.606698	3.429615
CRL2097	EEF2	120501	11	1	1687.242524	3136.187500	2300	2162	138	219.859375	10953245.000000	778.426906	6	1016	961	55	2	792.006323	1120.903862	1.194323
CRL2097	EEF2	120501	12	1	1838.553175	2686.859375	2835	2671	164	261.218750	16666869.000000	996.941560	103	1236	1173	63	1	4171.979776	7452.189995	5.861334
CRL2097	EEF2	120501	13	2	1005.207262	1486.828125	1757	1602	155	193.296875	11987958.000000	969.037103	120	830	784	46	3	822.931918	2116.946912	2.866554
CRL2097	EEF2	120501	14	1	3594.875908	8013.187500	4926	4684	242	311.812500	13850124.000000	694.033073	1	2027	1941	86	3	929.079256	1437.312786	1.565964
CRL2097	EEF2	120501	15	1	3260.172037	1831.578125	2957	2954	3	2.921875	43819.000000	234.326203	182	601	600	1	0	0.000000	0.000000	0.000000
CRL2097	EEF2	120501	15	2	2346.452988	1812.812500	3032	2862	170	304.937500	25058941.000000	1284.020342	210	1364	1292	72	2	632.804218	1354.227051	1.416690
CRL2097	EEF2	120501	16	1	1549.420134	1945.718750	2193	2066	127	193.296875	11710887.000000	946.640288	2	613	566	47	1	1140.395617	2121.881191	1.893773
CRL2097	EEF2	120501	16	2	1752.644743	2030.125000	2481	2357	124	219.562500	9642056.000000	686.169656	6	903	864	39	1	1026.006392	1808.580419	2.394527
CRL2097	EEF2	120501	17	1	1769.647962	2759.093750	2158	2029	129	219.171875	13754098.000000	980.544521	7	758	708	50	1	1206.343390	2347.309846	2.365822
CRL2097	EEF2	120501	17	2	3922.169913	4324.437500	3981	3602	379	224.109375	12917117.000000	900.586837	4	1444	1299	145	1	758.179248	899.609327	1.037076
CRL2097	EEF2	120501	18	1	2624.301504	2642.203125	3176	2860	316	200.859375	12027409.000000	935.621081	15	1080	986	94	2	1419.787917	1477.617061	1.389403
CRL2097	EEF2	120501	19	1	3599.918736	6201.796875	5167	4831	336	285.046875	14003628.000000	767.616510	6	1809	1714	95	3	858.129373	1566.246080	1.550772
CRL2097	EEF2	120501	20	1	2379.058424	3462.125000	2498	2382	116	276.765625	13065401.000000	737.616496	11	1082	1031	51	1	1031.539352	1662.875737	1.810734
CRL2097	EEF2	120501	20	2	2002.966392	2782.921875	1945	1841	104	232.125000	8360888.000000	562.795369	5	920	874	46	0	0.000000	0.000000	0.000000
CRL2097	EEF2	120501	20	3	3537.390811	3730.843750	3190	3074	116	325.718750	24670741.000000	1183.476015	90	1234	1180	54	3	799.789697	848.715658	0.781415
CRL2097	EEF2	120501	21	1	4617.690372	3530.328125	4250	4015	235	401.078125	30012952.000000	1169.229499	506	1802	1693	109	1	2124.967229	2888.310404	2.807733
CRL2097	EEF2	120501	22	1	1620.126806	1049.390625	1840	1746	94	175.828125	12732050.000000	1131.436061	308	921	871	50	2	362.902186	784.586747	1.405603
CRL2097	EEF2	120501	22	2	1023.708884	1466.812500	1703	1611	92	153.484375	14957204.000000	1522.671689	1	533	504	29	2	1317.418690	1682.275890	1.262054
CRL2097	EEF2	120501	22	3	899.226804	841.406250	1289	1142	147	131.375000	14959673.000000	1779.218958	3	374	337	37	0	0.000000	0.000000	0.000000
CRL2097	EEF2	120501	23	1	3171.458238	5084.515625	3619	3436	183	355.875000	22769492.000000	999.714261	302	1347	1289	58	2	982.877946	2757.147025	3.308095
CRL2097	EEF2	120501	24	1	2951.319754	4429.984375	3306	3148	158	216.390625	11373646.000000	821.261174	3	1189	1146	43	2	891.521192	2011.177858	1.844109
CRL2097	EEF2	120501	25	1	2472.350664	2527.750000	3427	3242	185	316.546875	14582253.000000	719.791352	233	1218	1137	81	2	952.256331	2073.404950	2.332349
CRL2097	EEF2	120501	26	1	4864.827570	6422.984375	3928	3768	160	326.031250	14612394.000000	700.296847	199	1721	1651	70	2	1568.382017	3452.253936	2.961358
CRL2097	EEF2	120501	27	1	1339.759236	1306.187500	2442	2040	402	171.718750	24644469.000000	2242.444859	107	897	771	126	0	0.000000	0.000000	0.000000
CRL2097	EEF2	120501	27	2	1489.496999	1847.578125	2581	2442	139	230.171875	18210361.000000	1236.193130	242	882	831	51	1	885.995254	1487.544378	1.549375
CRL2097	SLC1A5	120531	1	1	989.304966	1976.125000	1135	1075	60	182.984375	13539439.000000	1156.130049	8	114	105	9	1	484.908357	1217.160349	1.224567
CRL2097	SLC1A5	120531	3	1	1381.474072	2678.890625	1784	1676	108	232.500000	15990619.000000	1074.638374	77	239	214	25	0	0.000000	0.000000	0.000000
CRL2097	SLC1A5	120531	4	1	2818.367898	2988.218750	3037	2901	136	247.531250	18949776.000000	1196.173210	151	155	138	17	2	607.799556	967.643009	0.827678
CRL2097	SLC1A5	120531	5	1	2150.076284	3360.296875	1756	1641	115	241.593750	12738985.000000	823.889859	31	212	199	13	0	0.000000	0.000000	0.000000
CRL2097	SLC1A5	120531	6	1	1204.694353	1470.328125	1252	1048	204	164.562500	9369336.000000	889.606532	22	142	106	36	0	0.000000	0.000000	0.000000
CRL2097	SLC1A5	120531	7	1	3048.829303	3382.343750	3690	3457	233	353.109375	22491303.000000	995.234435	202	296	265	31	0	0.000000	0.000000	0.000000
CRL2097	SLC1A5	120531	8	1	2365.913782	2702.421875	2916	2777	139	241.937500	11141828.000000	719.570395	42	269	245	24	2	1349.597943	2842.323958	3.052082
CRL2097	SLC1A5	120531	9	1	2114.196966	3314.546875	1967	1846	121	241.890625	15584977.000000	1006.716427	115	224	193	31	0	0.000000	0.000000	0.000000
CRL2097	SLC1A5	120531	10	1	2857.155895	2717.531250	2508	2355	153	309.875000	21409715.000000	1079.554004	138	254	212	42	0	0.000000	0.000000	0.000000
CRL2097	SLC1A5	120531	11	1	1939.434374	2867.734375	1721	1623	98	236.265625	12886409.000000	852.219364	4	153	130	23	1	1307.202786	1757.198462	1.948008
CRL2097	SLC1A5	120531	12	1	1146.628651	1823.453125	1241	1143	98	162.437500	10051334.000000	966.846287	4	74	66	8	0	0.000000	0.000000	0.000000
CRL2097	SLC1A5	120531	13	1	2577.823785	2520.828125	2868	2721	147	278.281250	17436656.000000	979.037395	131	163	155	8	0	0.000000	0.000000	0.000000
CRL2097	SLC1A5	120531	14	1	2065.719100	2984.125000	2871	2660	211	163.984375	11508604.000000	1096.579705	12	237	198	39	1	2628.553269	4237.558519	4.890009
CRL2097	SLC1A5	120531	15	1	1319.977958	1321.890625	1651	1526	125	176.718750	10928669.000000	966.283731	65	144	123	21	0	0.000000	0.000000	0.000000
CRL2097	SLC1A5	120531	15	2	2188.652914	2204.125000	3111	2860	251	280.250000	19048262.000000	1062.012823	131	282	248	34	0	0.000000	0.000000	0.000000
CRL2097	SLC1A5	120531	16	1	1996.534677	1887.203125	2560	2401	159	268.968750	19184739.000000	1114.484664	433	329	303	26	1	489.195235	1333.822803	1.598120
CRL2097	SLC1A5	120531	17	1	1478.196142	2557.328125	2366	2251	115	304.578125	22146232.000000	1136.112040	360	163	149	14	0	0.000000	762.143061	0.754827
CRL2097	SLC1A5	120531	18	1	1592.680283	1882.328125	1822	1714	108	236.765625	13136387.000000	866.916584	91	324	305	19	0	0.000000	0.000000	0.000000
CRL2097	SLC1A5	120531	19	1	1812.516550	1505.578125	2239	1961	278	214.890625	13906914.000000	1011.191304	160	269	217	52	0	0.000000	0.000000	0.000000
CRL2097	SLC1A5	120531	20	1	1675.781673	2416.515625	1499	1403	96	210.093750	11276941.000000	838.683698	38	391	356	35	2	1226.396232	3342.277413	3.637581
CRL2097	SLC1A5	120531	21	1	1200.129524	1533.781250	1514	1391	123	201.218750	10426064.000000	809.602733	66	162	140	22	0	0.000000	0.000000	0.000000
CRL2097	SLC1A5	120531	21	2	979.878143	1376.937500	1388	1268	120	155.281250	10442653.000000	1050.780137	68	69	59	10	1	727.332823	1390.121721	1.352835
CRL2097	SLC1A5	120531	22	1	2359.400461	4757.453125	3691	3523	168	260.531250	13447831.000000	806.514993	24	370	339	31	0	0.000000	0.000000	0.000000
CRL2097	SLC1A5	120531	23	1	1764.142364	2682.625000	2367	2223	144	264.859375	15595045.000000	920.007374	138	305	281	24	1	498.304760	1097.173570	1.207911
CRL2097	SLC1A5	120531	25	1	1794.403487	2208.375000	2198	2047	151	226.218750	13627048.000000	941.224479	104	165	144	21	1	637.610273	1848.349667	1.731122
CRL2097	SLC1A5	120531	26	1	1269.969669	1968.218750	2048	1891	157	225.453125	16023831.000000	1110.529559	71	123	111	12	0	0.000000	0.000000	0.000000
CRL2097	SLC1A5	120531	27	1	2657.625890	3247.140625	3109	2947	162	213.000000	13592112.000000	997.073944	6	122	114	8	1	707.424272	1057.604571	1.169306
CRL2097	SUPT5H	120612	1	1	1652.741410	2729.500000	2038	1902	136	283.328125	7219440.000000	398.138201	130	47	35	12	0	0.000000	0.000000	0.000000
CRL2097	SUPT5H	120612	2	1	1806.222475	2485.296875	1605	1507	98	250.312500	8771704.000000	547.547066	120	65	57	8	0	0.000000	0.000000	0.000000
CRL2097	SUPT5H	120612	2	2	3181.110322	3656.328125	2895	2798	97	258.125000	5651241.000000	342.084806	97	71	56	15	1	220.033294	364.019606	0.730794
CRL2097	SUPT5H	120612	3	1	1384.097453	2406.546875	1503	1359	144	223.812500	11136157.000000	777.447431	124	46	30	16	1	366.167927	360.251992	0.442474
CRL2097	SUPT5H	120612	3	2	1947.633167	2603.515625	1519	1433	86	200.296875	4617443.000000	360.203058	6	77	63	14	0	0.000000	0.000000	0.000000
CRL2097	SUPT5H	120612	4	1	2466.390504	3908.312500	2735	2610	125	276.843750	5897954.000000	332.879219	3	119	94	25	0	0.000000	0.000000	0.000000
CRL2097	SUPT5H	120612	5	1	1611.775946	1473.546875	1767	1650	117	187.906250	8706556.000000	723.977715	83	43	33	10	0	0.000000	0.000000	0.000000
CRL2097	SUPT5H	120612	6	1	1359.998344	1885.500000	2278	2076	202	281.437500	10728474.000000	595.629247	167	66	53	13	0	0.000000	0.000000	0.000000
CRL2097	SUPT5H	120612	7	1	1908.277411	3311.984375	2343	2218	125	215.125000	4416812.000000	320.802731	10	68	51	17	0	0.000000	0.000000	0.000000
CRL2097	SUPT5H	120612	8	1	1490.715119	2536.625000	1429	1301	128	210.140625	5523765.000000	410.719384	44	59	44	15	0	0.000000	0.000000	0.000000
CRL2097	SUPT5H	120612	9	1	801.755102	1047.359375	1433	1286	147	163.562500	5587517.000000	533.771207	38	36	31	5	0	0.000000	0.000000	0.000000
CRL2097	SUPT5H	120612	10	1	1607.791205	2391.281250	1676	1604	72	234.531250	7464652.000000	497.311925	93	64	49	15	0	0.000000	0.000000	0.000000
CRL2097	SUPT5H	120612	11	1	2390.204482	1277.078125	2284	2116	168	214.171875	9751278.000000	711.408623	336	86	70	16	0	0.000000	0.000000	0.000000
CRL2097	SUPT5H	120612	11	2	2181.372744	1627.250000	2722	2511	211	225.281250	11128635.000000	771.857054	293	78	65	13	2	242.792951	688.309874	0.887744
CRL2097	SUPT5H	120612	12	1	1711.918011	2986.875000	2275	2158	117	215.531250	5913720.000000	428.716833	10	74	56	18	0	0.000000	0.000000	0.000000
CRL2097	SUPT5H	120612	13	1	1506.982432	2521.656250	2257	2088	169	263.578125	10806585.000000	640.617998	81	79	60	19	1	339.789345	606.709503	0.965113
CRL2097	SUPT5H	120612	14	1	1985.563754	2885.218750	2364	2272	92	322.562500	11161891.000000	540.684509	272	77	65	12	0	0.000000	0.000000	0.000000
CRL2097	SUPT5H	120612	14	2	1697.286934	2238.046875	2355	2227	128	322.093750	13133913.000000	637.135587	254	77	54	23	0	0.000000	0.000000	0.000000
CRL2097	SUPT5H	120612	15	1	2375.258607	4344.796875	3097	2955	142	325.062500	8696784.000000	418.034224	143	97	84	13	0	0.000000	0.000000	0.000000
CRL2097	SUPT5H	120612	16	1	1469.528773	1384.734375	2078	1953	125	208.750000	11441787.000000	856.421183	221	60	49	11	1	251.127012	795.883706	1.195605
CRL2097	SUPT5H	120612	17	1	1770.617686	2929.843750	1791	1679	112	266.218750	9068429.000000	532.247271	144	63	50	13	2	337.683333	600.349255	0.795261
CRL2097	SUPT5H	120612	18	1	2886.568423	2960.171875	3029	2779	250	318.015625	11934828.000000	586.391588	269	89	67	22	2	333.693930	927.253177	1.104553
CRL2097	SUPT5H	120612	19	1	1457.391541	2263.000000	2227	2049	178	297.078125	13497337.000000	709.900437	217	61	43	18	2	388.045855	1113.278481	1.397393
CRL2097	SUPT5H	120612	19	2	1280.869201	1372.203125	1808	1681	127	217.359375	7284782.000000	523.670620	73	56	44	12	1	286.425448	394.528194	0.675302
CRL2097	SUPT5H	120612	20	1	588.533532	663.609375	999	934	65	175.421875	4165902.000000	371.061014	47	35	33	2	0	0.000000	0.000000	0.000000
CRL2097	SUPT5H	120612	20	2	1495.580253	1488.703125	2093	1891	202	202.515625	12694762.000000	979.458529	143	58	50	8	0	0.000000	0.000000	0.000000
CRL2097	SUPT5H	120612	20	3	1233.568457	1463.093750	1580	1485	95	223.765625	12119499.000000	846.274632	117	38	29	9	1	269.316618	1708.452975	2.096660
CRL2097	SUPT5H	120612	21	1	2280.851289	2837.781250	2462	2299	163	249.343750	6613848.000000	414.453440	69	77	63	14	0	0.000000	0.000000	0.000000
CRL2097	SUPT5H	120612	22	1	1809.710884	1609.687500	2157	1978	179	244.812500	11100909.000000	708.508361	185	65	52	13	1	424.437136	411.063185	0.677298
CRL2097	SUPT5H	120612	23	1	1653.459242	2769.859375	2605	2474	131	254.562500	11787011.000000	723.484594	277	78	62	16	1	323.043391	256.879574	0.302818
CRL2097	SUPT5H	120612	24	1	808.153495	1694.546875	1133	1044	89	136.218750	5238720.000000	600.908465	4	49	33	16	1	299.551903	976.300977	1.444933
CRL2097	SUPT5H	120612	25	1	1316.367368	2708.281250	1699	1600	99	261.953125	5837852.000000	348.216642	139	18	15	3	1	224.885363	192.754538	0.278392
CRL2097	SUPT5H	120612	26	1	2411.766154	3478.250000	2998	2841	157	320.890625	11548606.000000	562.331694	198	96	77	19	0	0.000000	0.000000	0.000000
CRL2097	USF2	120612	1	1	1064.926414	1528.140625	827	789	38	184.046875	4543169.000000	385.700739	2	53	37	16	1	209.365703	597.498902	1.317176
CRL2097	USF2	120612	1	3	1611.168867	2121.437500	1907	1825	82	217.468750	7543613.000000	542.004095	9	68	57	11	0	0.000000	0.000000	0.000000
CRL2097	USF2	120612	2	1	2581.390295	5214.500000	2230	1976	254	362.765625	13444957.000000	579.099668	13	123	100	23	0	0.000000	0.000000	0.000000
CRL2097	USF2	120612	3	1	2327.561435	2844.531250	2328	2232	96	192.906250	5443732.000000	440.930828	49	78	66	12	0	0.000000	0.000000	0.000000
CRL2097	USF2	120612	4	1	2542.533365	3724.984375	2063	1929	134	252.937500	7051513.000000	435.601248	15	73	53	20	2	436.874174	979.189364	1.486024
CRL2097	USF2	120612	6	1	3954.825159	4794.328125	4105	3941	164	258.234375	7550820.000000	456.877836	8	83	71	12	0	0.000000	0.000000	0.000000
CRL2097	USF2	120612	7	1	2247.513031	2176.265625	2893	2676	217	262.234375	12003756.000000	715.233033	114	62	45	17	0	0.000000	0.000000	0.000000
CRL2097	USF2	120612	8	1	2181.364185	2670.937500	2403	2237	166	247.843750	11445244.000000	721.551128	158	53	44	9	1	464.796693	743.362689	1.039776
CRL2097	USF2	120612	9	1	1888.482284	2363.281250	2412	2249	163	275.875000	11732804.000000	664.522202	77	64	57	7	0	0.000000	0.000000	0.000000
CRL2097	USF2	120612	10	1	880.971003	1498.515625	1375	1219	156	130.562500	6296572.000000	753.539014	99	38	29	9	2	205.972306	497.773960	0.734647
CRL2097	USF2	120612	11	1	730.089715	1838.718750	1202	1131	71	159.609375	6214847.000000	608.404014	82	31	25	6	0	0.000000	0.000000	0.000000
CRL2097	USF2	120612	12	1	1937.491054	2432.609375	2063	1957	106	238.421875	8589065.000000	562.885183	116	59	48	11	0	0.000000	0.000000	0.000000
CRL2097	USF2	120612	13	1	2771.742957	2330.390625	2979	2808	171	314.750000	13111058.000000	650.866660	356	110	91	19	1	382.355388	901.487155	1.670196
CRL2097	USF2	120612	14	1	865.641893	946.421875	1405	1281	124	176.828125	6086999.000000	537.863303	95	51	41	10	0	0.000000	0.000000	0.000000
CRL2097	USF2	120612	14	2	916.297819	1162.421875	1693	1552	141	240.843750	11372490.000000	737.802647	143	49	39	10	0	0.000000	0.000000	0.000000
CRL2097	USF2	120612	15	1	726.320161	1465.625000	975	875	100	175.359375	7004677.000000	624.135882	12	32	23	9	0	0.000000	0.000000	0.000000
CRL2097	USF2	120612	16	1	529.457008	1355.296875	1208	1102	106	198.703125	7622024.000000	599.357081	23	53	31	22	0	0.000000	0.000000	0.000000
CRL2097	USF2	120612	16	2	1070.618393	2007.703125	1297	1237	60	194.359375	5721357.000000	459.953131	2	44	36	8	0	0.000000	0.000000	0.000000
CRL2097	USF2	120612	17	1	798.173286	1180.890625	1752	1397	355	146.281250	6183523.000000	660.491668	11	40	25	15	1	236.231413	639.909492	0.962720
CRL2097	USF2	120612	18	1	1212.388090	2279.875000	1976	1828	148	322.718750	8814083.000000	426.749443	30	77	53	24	0	0.000000	0.000000	0.000000
CRL2097	USF2	120612	19	1	1825.340384	2616.312500	2366	2189	177	285.609375	7360947.000000	402.699655	58	77	63	14	0	0.000000	0.000000	0.000000
CRL2097	USF2	120612	20	1	2513.266546	2050.359375	2891	2661	230	261.062500	12197937.000000	730.065657	113	48	35	13	0	0.000000	0.000000	0.000000
CRL2097	USF2	120612	21	1	969.301626	1500.546875	1616	1489	127	178.750000	7951742.000000	695.082343	73	49	38	11	0	0.000000	0.000000	0.000000
CRL2097	USF2	120612	21	2	1148.422934	1277.421875	1499	1348	151	156.000000	5059507.000000	506.761518	42	53	36	17	0	0.000000	0.000000	0.000000
CRL2097	USF2	120612	21	3	886.666284	891.984375	1520	1385	135	166.812500	6708716.000000	628.392282	15	47	37	10	0	0.000000	0.000000	0.000000
CRL2097	USF2	120612	22	1	3821.055856	4611.859375	4104	3933	171	259.109375	7611832.000000	459.014171	8	58	52	6	0	0.000000	0.000000	0.000000
CRL2097	USF2	120612	23	1	802.619961	697.500000	1340	1114	226	140.406250	5780478.000000	643.275985	62	47	21	26	1	146.394504	221.928196	0.416143
CRL2097	USF2	120612	24	1	1907.316311	2790.890625	2178	2089	89	246.281250	6868998.000000	435.794823	171	78	59	19	1	183.688675	511.658779	0.883806
CRL2097	USF2	120612	24	2	2097.237651	1935.656250	2352	2251	101	200.796875	13855034.000000	1078.128862	214	64	58	6	0	0.000000	0.000000	0.000000
CRL2097	USF2	120612	25	1	664.174557	1332.531250	1577	1432	145	169.031250	7197182.000000	665.296913	3	45	34	11	2	240.267599	776.162231	1.054366
CRL2097	USF2	120612	26	1	4386.677699	3837.000000	4188	3985	203	459.296875	19593021.000000	666.542643	284	118	96	22	0	0.000000	0.000000	0.000000
CRL2097	USF2	120612	27	1	3490.371958	3408.906250	4149	3882	267	452.593750	24735158.000000	853.937651	339	79	67	12	1	258.636673	446.949635	0.680840
CRL2097	USF2	120612	28	1	2344.165206	3025.031250	2091	1991	100	207.437500	6458245.000000	486.460154	14	77	63	14	0	0.000000	0.000000	0.000000
CRL2097	USF2	120612	29	1	5888.681442	3347.453125	5555	5157	398	423.750000	27296428.000000	1006.505457	769	129	98	31	3	288.987772	576.591213	0.923883
CRL2097	USF2	120612	30	1	1959.470430	2503.812500	1714	1602	112	208.328125	6047809.000000	453.597015	36	65	52	13	0	0.000000	0.000000	0.000000
CRL2097	ZNF444	120614	1	1	1412.513552	2156.484375	1499	1341	158	266.000000	5134775.000000	301.619772	93	16	10	6	0	0.000000	0.000000	0.000000
CRL2097	ZNF444	120614	2	1	1353.102695	2208.921875	1913	1806	107	241.796875	6413752.000000	414.458934	136	21	15	6	2	276.223221	372.388222	0.978209
CRL2097	ZNF444	120614	3	1	1903.612137	2808.296875	1931	1811	120	226.484375	2629210.000000	181.387375	8	18	17	1	0	0.000000	0.000000	0.000000
CRL2097	ZNF444	120614	4	1	2014.045351	3055.046875	1931	1811	120	208.453125	2744432.000000	205.714114	60	19	15	4	3	253.173766	525.345655	1.024015
CRL2097	ZNF444	120614	5	1	1412.791729	1626.625000	1737	1632	105	155.859375	2727449.000000	273.428471	5	12	8	4	1	219.926563	425.456799	1.764621
CRL2097	ZNF444	120614	6	1	2614.913080	3854.890625	2533	2348	185	323.062500	4287579.000000	207.369849	99	45	37	8	0	0.000000	0.000000	0.000000
CRL2097	ZNF444	120614	7	1	1740.991431	2682.781250	2164	2055	109	241.031250	3626311.000000	235.077856	23	26	20	6	0	0.000000	0.000000	0.000000
CRL2097	ZNF444	120614	8	1	4049.466307	6665.687500	4007	3840	167	392.578125	4340778.000000	172.767284	6	45	35	10	1	392.237236	453.365419	0.894236
CRL2097	ZNF444	120614	9	1	1062.220346	2623.093750	1813	1717	96	198.078125	3284466.000000	259.088586	16	26	23	3	1	294.192965	348.326916	1.005141
CRL2097	ZNF444	120614	10	1	1383.245480	2868.484375	2202	2108	94	235.859375	2879905.000000	190.785359	100	21	14	7	3	351.335753	489.589056	1.130004
CRL2097	ZNF444	120614	11	1	2438.188024	3011.640625	2753	2622	131	285.734375	4624032.000000	252.858971	118	22	17	5	1	179.043844	587.373895	1.755338
CRL2097	ZNF444	120614	12	1	2060.455702	1367.687500	1990	1822	168	184.437500	5665114.000000	479.931718	135	10	9	1	0	0.000000	0.000000	0.000000
CRL2097	ZNF444	120614	13	1	2659.156329	3879.703125	2833	2710	123	250.546875	3734105.000000	232.872155	53	25	21	4	1	284.240280	483.310067	1.226132
CRL2097	ZNF444	120614	14	1	2562.032426	4840.109375	3036	2887	149	312.218750	2900249.000000	145.143079	9	26	20	6	0	0.000000	0.000000	0.000000
CRL2097	ZNF444	120614	15	1	3070.227667	3534.062500	2977	2740	237	280.765625	5948317.000000	331.032167	130	17	15	2	0	0.000000	0.000000	0.000000
CRL2097	ZNF444	120614	16	1	2723.730626	2865.218750	2148	2037	111	262.859375	3384702.000000	201.194912	130	19	15	4	0	0.000000	0.000000	0.000000
CRL2097	ZNF444	120614	16	2	1108.816806	867.968750	1539	1405	134	171.281250	2834946.000000	258.615764	54	7	6	1	1	287.418674	482.754451	1.018255
CRL2097	ZNF444	120614	17	1	3512.573103	3549.390625	3246	3093	153	244.984375	3308499.000000	211.014669	7	32	27	5	0	0.000000	0.000000	0.000000
CRL2097	ZNF444	120614	18	1	1839.236562	1900.546875	1952	1829	123	230.328125	2979641.000000	202.132895	134	19	11	8	1	251.360675	539.579268	1.704131
CRL2097	ZNF444	120614	19	1	1762.837318	2616.015625	2445	2306	139	281.625000	2585931.000000	143.471538	62	31	25	6	0	0.000000	0.000000	0.000000
CRL2097	ZNF444	120614	20	1	2327.674666	2170.203125	2793	2569	224	324.484375	6881247.000000	331.354890	148	46	31	15	1	361.241101	532.716731	1.474728
CRL2097	ZNF444	120614	21	1	3085.005424	3118.203125	3040	2927	113	347.562500	5198798.000000	233.716867	366	34	28	6	3	323.084193	495.026201	1.271322
CRL2097	ZNF444	120614	22	1	4216.372520	4078.828125	3566	3205	361	233.359375	2260163.000000	151.333311	11	49	43	6	0	0.000000	0.000000	0.000000
CRL2097	ZNF444	120614	23	1	3041.121158	3587.578125	2644	2488	156	373.468750	7343231.000000	307.222450	459	33	31	2	0	0.000000	0.000000	0.000000
CRL2097	ZNF444	120614	24	1	2051.262050	3010.234375	1549	1480	69	247.109375	4267688.000000	269.850648	63	16	14	2	1	297.609973	467.108272	0.841484
CRL2097	ZNF444	120614	25	1	3738.577227	5667.437500	3790	3648	142	377.937500	4951277.000000	204.699727	189	29	26	3	1	312.979569	357.589553	0.715230
CRL2097	ZNF444	120614	26	1	3744.614062	6049.437500	3559	3367	192	294.250000	2541947.000000	134.980193	6	49	42	7	0	0.000000	0.000000	0.000000
CRL2097	ZNF444	120614	27	1	2332.971110	2723.171875	2551	2430	121	268.609375	5532406.000000	321.819906	154	25	23	2	0	0.000000	0.000000	0.000000
CRL2097	ZNF444	120614	28	1	1128.737543	1889.703125	1598	1480	118	204.593750	3021987.000000	230.791737	44	14	12	2	1	368.874367	725.526940	1.510082
CRL2097	ZNF444	120614	29	1	1308.373095	1633.609375	1404	1285	119	231.031250	4710471.000000	318.576424	122	10	7	3	2	263.688531	454.603798	0.970624
CRL2097	ZNF444	120614	30	1	1798.456886	2516.187500	1888	1763	125	247.218750	3473390.000000	219.529137	5	36	33	3	1	267.630358	592.596408	1.534328
CRL2097	TBCB	120615	1	1	2036.020959	2397.156250	2094	1982	112	242.875000	3195266.000000	205.562661	10	128	119	9	0	0.000000	0.000000	0.000000
CRL2097	TBCB	120615	2	1	1767.270996	2615.000000	2611	2457	154	247.187500	2961104.000000	187.174716	60	71	63	8	2	182.717566	197.584126	0.766386
CRL2097	TBCB	120615	3	1	1813.144543	2765.078125	1407	1308	99	203.703125	4056348.000000	311.141213	4	29	28	1	0	0.000000	0.000000	0.000000
