exptType 	 gene 	 date 	 type 	 dataNum 	 objNum 	numTxnSites 	 numCyclin 	 GAPDH 	 numRNA 	 intensity 
LMNAsi	LMNA	131203	30uMctrl	24	6	2	2	1482.000000	331	878.000000
LMNAsi	LMNA	131203	30uMctrl	24	6	2	2	1482.000000	331	1483.000000
LMNAsi	LMNA	131203	30uMctrl	25	1	1	132	2499.000000	649	2689.000000
LMNAsi	LMNA	131203	30uMctrl	25	2	1	8	2580.000000	485	1215.000000
LMNAsi	LMNA	131203	30uMctrl	25	3	2	55	2614.000000	585	780.000000
LMNAsi	LMNA	131203	30uMctrl	25	3	2	55	2614.000000	585	1557.000000
LMNAsi	LMNA	131203	30uMctrl	26	1	0	5	1759.000000	641	0.000000
LMNAsi	LMNA	131203	30uMctrl	26	2	1	5	2501.000000	357	2487.000000
LMNAsi	LMNA	131203	30uMctrl	27	1	2	3	2477.000000	696	1570.000000
LMNAsi	LMNA	131203	30uMctrl	27	1	2	3	2477.000000	696	1048.000000
LMNAsi	LMNA	131203	30uMctrl	27	2	1	2	3174.000000	720	570.000000
LMNAsi	LMNA	131203	30uMctrl	27	3	1	3	4135.000000	811	716.000000
LMNAsi	LMNA	131203	30uMctrl	28	1	3	7	4593.000000	1158	641.000000
LMNAsi	LMNA	131203	30uMctrl	28	1	3	7	4593.000000	1158	807.000000
LMNAsi	LMNA	131203	30uMctrl	28	1	3	7	4593.000000	1158	417.000000
LMNAsi	LMNA	131203	30uMctrl	28	2	2	7	4136.000000	1094	1720.000000
LMNAsi	LMNA	131203	30uMctrl	28	2	2	7	4136.000000	1094	1886.000000
LMNAsi	LMNA	131203	30uMctrl	29	1	2	6	2726.000000	992	628.000000
LMNAsi	LMNA	131203	30uMctrl	29	1	2	6	2726.000000	992	1070.000000
LMNAsi	LMNA	131203	30uMctrl	29	2	2	1	3067.000000	973	2688.000000
LMNAsi	LMNA	131203	30uMctrl	29	2	2	1	3067.000000	973	2192.000000
LMNAsi	LMNA	131203	30uMctrl	29	3	0	4	3227.000000	764	0.000000
LMNAsi	LMNA	131203	30uMctrl	29	4	2	3	3148.000000	955	1950.000000
LMNAsi	LMNA	131203	30uMctrl	29	4	2	3	3148.000000	955	1018.000000
LMNAsi	LMNA	131203	30uMctrl	30	1	0	1	3097.000000	1047	0.000000
LMNAsi	LMNA	131203	30uMctrl	30	2	3	4	6035.000000	1288	3547.000000
LMNAsi	LMNA	131203	30uMctrl	30	2	3	4	6035.000000	1288	1490.000000
LMNAsi	LMNA	131203	30uMctrl	30	2	3	4	6035.000000	1288	1191.000000
LMNAsi	LMNA	131203	30uMctrl	30	3	1	4	2903.000000	868	2575.000000
LMNAsi	LMNA	131203	30uMctrl	30	4	1	3	3016.000000	1159	1100.000000
LMNAsi	LMNA	131203	30uMctrl	30	5	0	38	4421.000000	1251	0.000000
LMNAsi	LMNA	131203	30uMctrl	31	1	1	2	4671.000000	1427	614.000000
LMNAsi	LMNA	131203	30uMctrl	31	2	2	1	3062.000000	1082	342.000000
LMNAsi	LMNA	131203	30uMctrl	31	2	2	1	3062.000000	1082	898.000000
LMNAsi	LMNA	131203	30uMctrl	31	3	1	1	2404.000000	589	885.000000
LMNAsi	LMNA	131203	30uMctrl	32	1	1	7	2679.000000	853	1419.000000
LMNAsi	LMNA	131203	30uMctrl	32	2	2	0	2646.000000	881	1437.000000
LMNAsi	LMNA	131203	30uMctrl	32	2	2	0	2646.000000	881	1144.000000
LMNAsi	LMNA	131203	30uMctrl	32	3	1	1	2365.000000	709	662.000000
LMNAsi	LMNA	131203	30uMctrl	33	1	1	2	2928.000000	903	371.000000
LMNAsi	LMNA	131203	30uMctrl	33	2	3	3	2917.000000	750	643.000000
LMNAsi	LMNA	131203	30uMctrl	33	2	3	3	2917.000000	750	1429.000000
LMNAsi	LMNA	131203	30uMctrl	33	2	3	3	2917.000000	750	707.000000
LMNAsi	LMNA	131203	30uMctrl	34	1	1	3	1542.000000	624	3450.000000
LMNAsi	LMNA	131203	30uMctrl	34	2	1	1	1539.000000	649	3336.000000
LMNAsi	LMNA	131203	30uMctrl	34	3	2	11	5162.000000	2345	3162.000000
LMNAsi	LMNA	131203	30uMctrl	34	3	2	11	5162.000000	2345	3672.000000
LMNAsi	LMNA	131203	30uMctrl	35	1	0	0	1753.000000	526	0.000000
LMNAsi	LMNA	131203	30uMctrl	35	2	2	3	1876.000000	783	779.000000
LMNAsi	LMNA	131203	30uMctrl	35	2	2	3	1876.000000	783	696.000000
LMNAsi	LMNA	131203	30uMctrl	35	3	1	72	1649.000000	680	1404.000000
LMNAsi	LMNA	131203	30uMctrl	36	1	1	10	2998.000000	991	3510.000000
LMNAsi	LMNA	131203	30uMctrl	36	2	1	1	4125.000000	1012	3793.000000
LMNAsi	LMNA	131203	30uMctrl	37	1	0	3	2061.000000	1131	0.000000
LMNAsi	LMNA	131203	30uMctrl	37	2	2	6	1097.000000	381	942.000000
LMNAsi	LMNA	131203	30uMctrl	37	2	2	6	1097.000000	381	1947.000000
LMNAsi	LMNA	131203	30uMctrl	38	1	2	2	2476.000000	851	2417.000000
LMNAsi	LMNA	131203	30uMctrl	38	1	2	2	2476.000000	851	1163.000000
LMNAsi	LMNA	131203	30uMctrl	38	2	0	3	1864.000000	757	0.000000
LMNAsi	LMNA	131203	30uMctrl	39	1	3	2	2490.000000	990	1499.000000
LMNAsi	LMNA	131203	30uMctrl	39	1	3	2	2490.000000	990	1187.000000
LMNAsi	LMNA	131203	30uMctrl	39	1	3	2	2490.000000	990	1228.000000
LMNAsi	LMNA	131203	30uMctrl	39	2	2	9	4753.000000	1753	1194.000000
LMNAsi	LMNA	131203	30uMctrl	39	2	2	9	4753.000000	1753	1197.000000
LMNAsi	LMNA	131203	30uMctrl	40	1	3	2	5267.000000	2215	1806.000000
LMNAsi	LMNA	131203	30uMctrl	40	1	3	2	5267.000000	2215	3638.000000
LMNAsi	LMNA	131203	30uMctrl	40	1	3	2	5267.000000	2215	2511.000000
LMNAsi	LMNA	131203	30uMctrl	40	2	2	3	3847.000000	1255	2039.000000
LMNAsi	LMNA	131203	30uMctrl	40	2	2	3	3847.000000	1255	1371.000000
LMNAsi	LMNA	131203	30uMctrl	41	1	1	61	2406.000000	602	816.000000
LMNAsi	LMNA	131203	30uMctrl	42	1	1	3	3361.000000	1326	1650.000000
LMNAsi	LMNA	131203	30uMctrl	42	2	1	6	6110.000000	1534	663.000000
LMNAsi	LMNA	131203	30uMctrl	43	1	3	4	9488.000000	2360	1897.000000
LMNAsi	LMNA	131203	30uMctrl	43	1	3	4	9488.000000	2360	1240.000000
LMNAsi	LMNA	131203	30uMctrl	43	1	3	4	9488.000000	2360	753.000000
LMNAsi	LMNA	131204	30uMkd	1	1	2	34	1915.000000	23	435.000000
LMNAsi	LMNA	131204	30uMkd	1	1	2	34	1915.000000	23	429.000000
LMNAsi	LMNA	131204	30uMkd	1	2	1	5	5654.000000	172	1798.000000
LMNAsi	LMNA	131204	30uMkd	2	1	1	71	4482.000000	25	394.000000
LMNAsi	LMNA	131204	30uMkd	2	2	1	68	2985.000000	71	1597.000000
LMNAsi	LMNA	131204	30uMkd	3	1	1	117	2730.000000	94	2408.000000
LMNAsi	LMNA	131204	30uMkd	3	2	0	2	1317.000000	20	0.000000
LMNAsi	LMNA	131204	30uMkd	3	3	2	15	2217.000000	12	608.000000
LMNAsi	LMNA	131204	30uMkd	3	3	2	15	2217.000000	12	496.000000
LMNAsi	LMNA	131204	30uMkd	4	1	0	2	2605.000000	25	0.000000
LMNAsi	LMNA	131204	30uMkd	4	2	1	0	4759.000000	79	1115.000000
LMNAsi	LMNA	131204	30uMkd	4	3	2	103	3060.000000	83	1699.000000
LMNAsi	LMNA	131204	30uMkd	4	3	2	103	3060.000000	83	597.000000
LMNAsi	LMNA	131204	30uMkd	5	1	1	152	1711.000000	301	465.000000
LMNAsi	LMNA	131204	30uMkd	5	2	2	2	3744.000000	411	734.000000
LMNAsi	LMNA	131204	30uMkd	5	2	2	2	3744.000000	411	669.000000
LMNAsi	LMNA	131204	30uMkd	5	3	1	0	4049.000000	61	1645.000000
LMNAsi	LMNA	131204	30uMkd	6	1	1	0	2378.000000	43	699.000000
LMNAsi	LMNA	131204	30uMkd	6	2	1	0	2657.000000	6	555.000000
LMNAsi	LMNA	131204	30uMkd	7	1	2	5	4354.000000	65	1228.000000
LMNAsi	LMNA	131204	30uMkd	7	1	2	5	4354.000000	65	2369.000000
LMNAsi	LMNA	131204	30uMkd	7	2	1	30	2345.000000	22	1231.000000
LMNAsi	LMNA	131204	30uMkd	7	3	0	0	2535.000000	95	0.000000
LMNAsi	LMNA	131204	30uMkd	8	1	2	4	2768.000000	36	1969.000000
LMNAsi	LMNA	131204	30uMkd	8	1	2	4	2768.000000	36	2706.000000
LMNAsi	LMNA	131204	30uMkd	8	2	1	4	3875.000000	48	2183.000000
LMNAsi	LMNA	131204	30uMkd	8	3	3	1	4910.000000	69	559.000000
LMNAsi	LMNA	131204	30uMkd	8	3	3	1	4910.000000	69	692.000000
LMNAsi	LMNA	131204	30uMkd	8	3	3	1	4910.000000	69	567.000000
LMNAsi	LMNA	131204	30uMkd	9	1	1	13	2382.000000	23	713.000000
LMNAsi	LMNA	131204	30uMkd	9	2	1	0	3364.000000	53	852.000000
LMNAsi	LMNA	131204	30uMkd	10	1	1	14	2241.000000	20	1131.000000
LMNAsi	LMNA	131204	30uMkd	10	2	1	7	1910.000000	50	2468.000000
LMNAsi	LMNA	131204	30uMkd	10	3	0	0	3673.000000	25	0.000000
LMNAsi	LMNA	131204	30uMkd	11	1	1	7	3144.000000	20	742.000000
LMNAsi	LMNA	131204	30uMkd	11	2	0	10	5876.000000	23	0.000000
LMNAsi	LMNA	131204	30uMkd	12	1	1	25	3170.000000	172	1343.000000
LMNAsi	LMNA	131204	30uMkd	12	2	1	6	2713.000000	92	1515.000000
LMNAsi	LMNA	131204	30uMkd	12	3	1	3	1454.000000	41	587.000000
LMNAsi	LMNA	131204	30uMkd	13	1	1	49	1356.000000	328	518.000000
LMNAsi	LMNA	131204	30uMkd	13	2	0	27	1832.000000	292	0.000000
LMNAsi	LMNA	131204	30uMkd	13	3	2	98	1867.000000	565	3312.000000
LMNAsi	LMNA	131204	30uMkd	13	3	2	98	1867.000000	565	1120.000000
LMNAsi	LMNA	131204	30uMkd	14	1	1	5	3718.000000	16	497.000000
LMNAsi	LMNA	131204	30uMkd	15	1	1	2	3917.000000	5	1494.000000
LMNAsi	LMNA	131204	30uMkd	15	2	2	0	4751.000000	55	957.000000
LMNAsi	LMNA	131204	30uMkd	15	2	2	0	4751.000000	55	1280.000000
LMNAsi	LMNA	131204	30uMkd	16	1	1	2	3670.000000	11	523.000000
LMNAsi	LMNA	131204	30uMkd	16	2	0	1	3145.000000	20	0.000000
LMNAsi	LMNA	131204	30uMkd	17	1	1	5	5257.000000	26	1222.000000
LMNAsi	LMNA	131204	30uMkd	17	2	1	3	3652.000000	16	2707.000000
LMNAsi	LMNA	131204	30uMkd	18	1	2	4	3322.000000	13	1816.000000
LMNAsi	LMNA	131204	30uMkd	18	1	2	4	3322.000000	13	1563.000000
LMNAsi	LMNA	131204	30uMkd	18	2	2	3	1815.000000	25	915.000000
LMNAsi	LMNA	131204	30uMkd	18	2	2	3	1815.000000	25	597.000000
LMNAsi	LMNA	131204	30uMkd	18	3	2	0	2254.000000	13	1896.000000
LMNAsi	LMNA	131204	30uMkd	18	3	2	0	2254.000000	13	2090.000000
LMNAsi	LMNA	131204	30uMkd	19	1	1	7	6400.000000	70	945.000000
LMNAsi	LMNA	131204	30uMkd	19	2	4	6	2233.000000	60	545.000000
LMNAsi	LMNA	131204	30uMkd	19	2	4	6	2233.000000	60	374.000000
LMNAsi	LMNA	131204	30uMkd	19	2	4	6	2233.000000	60	372.000000
LMNAsi	LMNA	131204	30uMkd	19	2	4	6	2233.000000	60	420.000000
LMNAsi	LMNA	131204	30uMkd	19	3	0	88	5262.000000	132	0.000000
LMNAsi	LMNA	131204	30uMkd	20	1	0	7	4907.000000	34	0.000000
LMNAsi	LMNA	131204	30uMkd	20	2	0	5	6315.000000	49	0.000000
LMNAsi	LMNA	131204	30uMkd	20	3	1	3	2741.000000	124	491.000000
LMNAsi	LMNA	131204	30uMkd	21	1	3	15	5052.000000	46	727.000000
LMNAsi	LMNA	131204	30uMkd	21	1	3	15	5052.000000	46	949.000000
LMNAsi	LMNA	131204	30uMkd	21	1	3	15	5052.000000	46	1119.000000
LMNAsi	LMNA	131204	30uMkd	21	2	2	13	4294.000000	18	744.000000
LMNAsi	LMNA	131204	30uMkd	21	2	2	13	4294.000000	18	2194.000000
LMNAsi	LMNA	131204	30uMkd	22	1	2	3	3790.000000	10	1708.000000
LMNAsi	LMNA	131204	30uMkd	22	1	2	3	3790.000000	10	1394.000000
LMNAsi	LMNA	131204	30uMkd	22	2	2	0	2252.000000	8	610.000000
LMNAsi	LMNA	131204	30uMkd	22	2	2	0	2252.000000	8	510.000000
LMNAsi	LMNA	131204	30uMkd	23	1	1	1	3914.000000	39	2204.000000
LMNAsi	LMNA	131204	30uMkd	23	2	2	0	1622.000000	25	3447.000000
LMNAsi	LMNA	131204	30uMkd	23	2	2	0	1622.000000	25	692.000000
LMNAsi	LMNA	131204	30uMkd	24	1	1	6	3471.000000	16	1031.000000
LMNAsi	LMNA	131204	30uMkd	24	2	2	3	3049.000000	52	1359.000000
LMNAsi	LMNA	131204	30uMkd	24	2	2	3	3049.000000	52	2372.000000
LMNAsi	LMNA	131204	30uMkd	24	3	1	10	3491.000000	52	1348.000000
LMNAsi	LMNA	131204	30uMkd	25	1	1	45	2526.000000	49	572.000000
LMNAsi	LMNA	131204	30uMkd	25	2	2	56	4596.000000	27	846.000000
LMNAsi	LMNA	131204	30uMkd	25	2	2	56	4596.000000	27	1359.000000
LMNAsi	LMNA	131204	30uMkd	26	1	1	8	2591.000000	108	607.000000
LMNAsi	LMNA	131204	30uMkd	26	2	1	67	2987.000000	68	1105.000000
LMNAsi	LMNA	131204	30uMkd	27	1	2	57	2901.000000	17	977.000000
LMNAsi	LMNA	131204	30uMkd	27	1	2	57	2901.000000	17	820.000000
LMNAsi	LMNA	131204	30uMkd	27	2	1	137	3338.000000	170	3027.000000
LMNAsi	LMNA	131204	30uMkd	27	3	1	2	3729.000000	23	591.000000
LMNAsi	LMNA	131204	30uMkd	28	1	2	1	3336.000000	38	598.000000
LMNAsi	LMNA	131204	30uMkd	28	1	2	1	3336.000000	38	388.000000
LMNAsi	LMNA	131204	30uMkd	28	2	1	10	4802.000000	80	1667.000000
LMNAsi	LMNA	131204	30uMkd	28	3	2	3	4116.000000	179	3690.000000
LMNAsi	LMNA	131204	30uMkd	28	3	2	3	4116.000000	179	1404.000000
LMNAsi	LMNA	131204	30uMkd	29	1	1	3	2789.000000	120	1125.000000
LMNAsi	LMNA	131204	30uMkd	29	2	1	6	4728.000000	36	1287.000000
LMNAsi	LMNA	131204	30uMkd	29	3	2	216	2340.000000	43	718.000000
LMNAsi	LMNA	131204	30uMkd	29	3	2	216	2340.000000	43	1048.000000
LMNAsi	LMNA	131204	30uMkd	30	1	1	0	2497.000000	27	523.000000
LMNAsi	LMNA	131204	30uMkd	30	2	1	5	2615.000000	17	1307.000000
LMNAsi	LMNA	131204	30uMkd	30	3	2	2	1636.000000	17	1569.000000
LMNAsi	LMNA	131204	30uMkd	30	3	2	2	1636.000000	17	542.000000
LMNAsi	LMNA	131204	30uMkd	31	1	1	4	5829.000000	15	3700.000000
LMNAsi	LMNA	131204	30uMkd	31	2	0	20	2009.000000	15	0.000000
LMNAsi	LMNA	131204	30uMkd	32	1	2	0	2637.000000	24	2112.000000
LMNAsi	LMNA	131204	30uMkd	32	1	2	0	2637.000000	24	864.000000
LMNAsi	LMNA	131204	30uMkd	32	2	2	2	5839.000000	50	3414.000000
LMNAsi	LMNA	131204	30uMkd	32	2	2	2	5839.000000	50	661.000000
LMNAsi	LMNA	131204	30uMkd	32	3	2	23	7757.000000	133	2416.000000
LMNAsi	LMNA	131204	30uMkd	32	3	2	23	7757.000000	133	1931.000000
LMNAsi	LMNA	131204	30uMkd	33	1	1	1	2913.000000	21	2164.000000
LMNAsi	LMNA	131204	30uMkd	33	2	0	12	2903.000000	65	0.000000
LMNAsi	LMNA	131204	30uMkd	33	3	1	25	3136.000000	168	878.000000
LMNAsi	LMNA	131204	30uMkd	33	4	2	6	2134.000000	23	930.000000
LMNAsi	LMNA	131204	30uMkd	33	4	2	6	2134.000000	23	1305.000000
LMNAsi	LMNA	131204	30uMkd	34	1	4	4	2995.000000	4	1204.000000
LMNAsi	LMNA	131204	30uMkd	34	1	4	4	2995.000000	4	588.000000
LMNAsi	LMNA	131204	30uMkd	34	1	4	4	2995.000000	4	659.000000
LMNAsi	LMNA	131204	30uMkd	34	1	4	4	2995.000000	4	610.000000
LMNAsi	LMNA	131204	30uMkd	34	2	1	0	2094.000000	90	1195.000000
LMNAsi	LMNA	131204	30uMkd	34	3	1	0	3160.000000	33	503.000000
LMNAsi	LMNA	131204	30uMkd	34	4	1	0	2583.000000	77	2171.000000
LMNAsi	LMNA	131204	30uMkd	35	1	1	8	5238.000000	18	2195.000000
LMNAsi	LMNA	131204	30uMkd	35	2	1	86	3549.000000	677	2118.000000
LMNAsi	LMNA	131204	30uMkd	36	1	0	4	1822.000000	194	0.000000
LMNAsi	LMNA	131204	30uMkd	36	2	1	52	1767.000000	164	973.000000
LMNAsi	LMNA	131204	30uMkd	37	1	2	153	2484.000000	341	1369.000000
LMNAsi	LMNA	131204	30uMkd	37	1	2	153	2484.000000	341	1968.000000
LMNAsi	LMNA	131204	30uMkd	37	2	2	53	2053.000000	185	1804.000000
LMNAsi	LMNA	131204	30uMkd	37	2	2	53	2053.000000	185	1274.000000
LMNAsi	LMNA	131204	30uMkd	38	1	1	74	3022.000000	72	1413.000000
LMNAsi	LMNA	131204	30uMkd	38	2	2	5	5625.000000	47	3405.000000
LMNAsi	LMNA	131204	30uMkd	38	2	2	5	5625.000000	47	1246.000000
LMNAsi	LMNA	131204	30uMkd	39	2	2	78	2127.000000	59	1378.000000
LMNAsi	LMNA	131204	30uMkd	39	2	2	78	2127.000000	59	571.000000
LMNAsi	LMNA	131204	30uMkd	39	3	1	71	5958.000000	64	3655.000000
LMNAsi	LMNA	131204	30uMkd	40	1	1	4	2335.000000	18	1252.000000
LMNAsi	LMNA	131204	30uMkd	40	2	1	6	3989.000000	56	1636.000000
LMNAsi	LMNA	131204	30uMkd	41	1	2	30	2157.000000	231	2574.000000
LMNAsi	LMNA	131204	30uMkd	41	1	2	30	2157.000000	231	777.000000
LMNAsi	LMNA	131204	30uMkd	41	2	1	4	4745.000000	114	1480.000000
LMNAsi	LMNA	131204	30uMkd	42	1	1	78	2431.000000	157	796.000000
LMNAsi	LMNA	131204	30uMkd	42	2	2	15	4009.000000	75	892.000000
LMNAsi	LMNA	131204	30uMkd	42	2	2	15	4009.000000	75	1573.000000
